Jahr;Stadtraum;Staatsangehörigkeit-1 Deutsche / Ausländer;Wohndauer in 6 Klassen;Wohndauer in Monaten;Anzahl Einwohner
2008;08 Blasewitz, Striesen;Deutsche;01 bis unter 3 Jahre;203814;9076
2008;08 Blasewitz, Striesen;Deutsche;03 bis unter 5 Jahre;269608;5775
2008;08 Blasewitz, Striesen;Deutsche;05 bis unter 10 Jahre;988973;10934
2008;08 Blasewitz, Striesen;Deutsche;10 bis unter 20 Jahre;940836;6169
2008;08 Blasewitz, Striesen;Deutsche;20 Jahre und mehr;2606556;5604
2008;08 Blasewitz, Striesen;Ausländer;00 bis unter 1 Jahr;2644;532
2008;08 Blasewitz, Striesen;Ausländer;01 bis unter 3 Jahre;13747;638
2008;08 Blasewitz, Striesen;Ausländer;03 bis unter 5 Jahre;13727;299
2008;08 Blasewitz, Striesen;Ausländer;05 bis unter 10 Jahre;21237;249
2008;08 Blasewitz, Striesen;Ausländer;10 bis unter 20 Jahre;6427;42
2008;08 Blasewitz, Striesen;Ausländer;20 Jahre und mehr;5900;15
2008;09 Tolkewitz, Seidnitz, Gruna;Deutsche;00 bis unter 1 Jahr;20732;3764
2008;09 Tolkewitz, Seidnitz, Gruna;Deutsche;01 bis unter 3 Jahre;134599;5925
2008;09 Tolkewitz, Seidnitz, Gruna;Deutsche;03 bis unter 5 Jahre;194288;4194
2008;09 Tolkewitz, Seidnitz, Gruna;Deutsche;05 bis unter 10 Jahre;743574;8409
2008;09 Tolkewitz, Seidnitz, Gruna;Deutsche;10 bis unter 20 Jahre;872019;5458
2008;09 Tolkewitz, Seidnitz, Gruna;Deutsche;20 Jahre und mehr;3269226;7769
2008;09 Tolkewitz, Seidnitz, Gruna;Ausländer;00 bis unter 1 Jahr;739;168
2008;09 Tolkewitz, Seidnitz, Gruna;Ausländer;01 bis unter 3 Jahre;5212;236
2008;09 Tolkewitz, Seidnitz, Gruna;Ausländer;03 bis unter 5 Jahre;4780;104
2008;09 Tolkewitz, Seidnitz, Gruna;Ausländer;05 bis unter 10 Jahre;15085;172
2008;09 Tolkewitz, Seidnitz, Gruna;Ausländer;10 bis unter 20 Jahre;4536;31
2008;09 Tolkewitz, Seidnitz, Gruna;Ausländer;20 Jahre und mehr;6204;17
2008;10 StB Leuben;Deutsche;00 bis unter 1 Jahr;20642;3922
2008;10 StB Leuben;Deutsche;01 bis unter 3 Jahre;133001;5788
2008;10 StB Leuben;Deutsche;03 bis unter 5 Jahre;232988;4999
2008;10 StB Leuben;Deutsche;05 bis unter 10 Jahre;712596;8146
2008;10 StB Leuben;Deutsche;10 bis unter 20 Jahre;1073521;6747
2008;10 StB Leuben;Deutsche;20 Jahre und mehr;3266559;7807
2008;10 StB Leuben;Ausländer;00 bis unter 1 Jahr;573;123
2008;10 StB Leuben;Ausländer;01 bis unter 3 Jahre;3139;138
2008;10 StB Leuben;Ausländer;03 bis unter 5 Jahre;4231;91
2008;10 StB Leuben;Ausländer;05 bis unter 10 Jahre;8402;103
2008;10 StB Leuben;Ausländer;10 bis unter 20 Jahre;6588;38
2008;10 StB Leuben;Ausländer;20 Jahre und mehr;6194;16
2008;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;00 bis unter 1 Jahr;15643;2826
2008;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;01 bis unter 3 Jahre;101247;4528
2008;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;03 bis unter 5 Jahre;128635;2785
2008;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;05 bis unter 10 Jahre;353787;4089
2008;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;10 bis unter 20 Jahre;511728;3153
2008;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;20 Jahre und mehr;1566244;4361
2008;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;00 bis unter 1 Jahr;793;160
2008;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;01 bis unter 3 Jahre;4590;207
2008;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;03 bis unter 5 Jahre;6311;140
2008;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;05 bis unter 10 Jahre;13252;161
2008;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;10 bis unter 20 Jahre;4647;32
2008;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;20 Jahre und mehr;3915;13
2008;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;00 bis unter 1 Jahr;18182;3340
2008;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;01 bis unter 3 Jahre;117323;5216
2008;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;03 bis unter 5 Jahre;180318;3921
2008;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;05 bis unter 10 Jahre;666097;7436
2008;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;10 bis unter 20 Jahre;1024241;6555
2008;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;20 Jahre und mehr;2342838;5501
2008;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;00 bis unter 1 Jahr;901;162
2008;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;01 bis unter 3 Jahre;3510;160
2008;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;03 bis unter 5 Jahre;3851;83
2008;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;05 bis unter 10 Jahre;10300;117
2008;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;10 bis unter 20 Jahre;4847;31
2008;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;20 Jahre und mehr;2881;7
2008;13 Südvorstadt, Zschertnitz;unbekannt, unzutreffend;01 bis unter 3 Jahre;12;1
2008;13 Südvorstadt, Zschertnitz;Deutsche;00 bis unter 1 Jahr;14046;3029
2008;13 Südvorstadt, Zschertnitz;Deutsche;01 bis unter 3 Jahre;98047;4554
2008;13 Südvorstadt, Zschertnitz;Deutsche;03 bis unter 5 Jahre;122246;2636
2008;13 Südvorstadt, Zschertnitz;Deutsche;05 bis unter 10 Jahre;393712;4505
2008;13 Südvorstadt, Zschertnitz;Deutsche;10 bis unter 20 Jahre;564821;3436
2008;13 Südvorstadt, Zschertnitz;Deutsche;20 Jahre und mehr;2444874;6078
2008;13 Südvorstadt, Zschertnitz;Ausländer;00 bis unter 1 Jahr;5829;1334
2008;13 Südvorstadt, Zschertnitz;Ausländer;01 bis unter 3 Jahre;21065;1005
2008;13 Südvorstadt, Zschertnitz;Ausländer;03 bis unter 5 Jahre;18464;405
2008;13 Südvorstadt, Zschertnitz;Ausländer;05 bis unter 10 Jahre;21763;261
2008;13 Südvorstadt, Zschertnitz;Ausländer;10 bis unter 20 Jahre;7760;52
2008;13 Südvorstadt, Zschertnitz;Ausländer;20 Jahre und mehr;6004;18
2008;14 Mockritz, Coschütz, Plauen;Deutsche;00 bis unter 1 Jahr;12853;2479
2008;14 Mockritz, Coschütz, Plauen;Deutsche;01 bis unter 3 Jahre;83102;3731
2008;14 Mockritz, Coschütz, Plauen;Deutsche;03 bis unter 5 Jahre;126714;2734
2008;14 Mockritz, Coschütz, Plauen;Deutsche;05 bis unter 10 Jahre;473413;5291
2008;14 Mockritz, Coschütz, Plauen;Deutsche;10 bis unter 20 Jahre;716760;4485
2008;14 Mockritz, Coschütz, Plauen;Deutsche;20 Jahre und mehr;1796980;4296
2008;14 Mockritz, Coschütz, Plauen;Ausländer;00 bis unter 1 Jahr;1040;206
2008;14 Mockritz, Coschütz, Plauen;Ausländer;01 bis unter 3 Jahre;5309;245
2008;14 Mockritz, Coschütz, Plauen;Ausländer;03 bis unter 5 Jahre;4247;97
2008;14 Mockritz, Coschütz, Plauen;Ausländer;05 bis unter 10 Jahre;9423;115
2008;14 Mockritz, Coschütz, Plauen;Ausländer;10 bis unter 20 Jahre;2776;18
2008;14 Mockritz, Coschütz, Plauen;Ausländer;20 Jahre und mehr;1583;5
2008;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;00 bis unter 1 Jahr;29560;5756
2008;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;01 bis unter 3 Jahre;173942;7868
2008;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;03 bis unter 5 Jahre;235686;5101
2008;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;05 bis unter 10 Jahre;698983;7943
2008;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;10 bis unter 20 Jahre;732133;4788
2008;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;20 Jahre und mehr;1555537;3458
2008;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;00 bis unter 1 Jahr;1838;382
2008;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;01 bis unter 3 Jahre;8512;392
2008;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;03 bis unter 5 Jahre;9192;200
2008;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;05 bis unter 10 Jahre;23117;297
2008;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;10 bis unter 20 Jahre;4805;34
2008;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;20 Jahre und mehr;2401;7
2008;16 Gorbitz;Deutsche;00 bis unter 1 Jahr;11700;2330
2008;16 Gorbitz;Deutsche;01 bis unter 3 Jahre;84004;3706
2008;16 Gorbitz;Deutsche;03 bis unter 5 Jahre;128539;2741
2008;16 Gorbitz;Deutsche;05 bis unter 10 Jahre;296890;3485
2008;16 Gorbitz;Deutsche;10 bis unter 20 Jahre;534508;3104
2008;16 Gorbitz;Deutsche;20 Jahre und mehr;1190310;4020
2008;16 Gorbitz;Ausländer;00 bis unter 1 Jahr;792;156
2008;16 Gorbitz;Ausländer;01 bis unter 3 Jahre;3745;177
2008;16 Gorbitz;Ausländer;03 bis unter 5 Jahre;4302;94
2008;16 Gorbitz;Ausländer;05 bis unter 10 Jahre;7269;90
2008;16 Gorbitz;Ausländer;10 bis unter 20 Jahre;4628;28
2008;16 Gorbitz;Ausländer;20 Jahre und mehr;3577;13
2008;17 Briesnitz und westliche OS;Deutsche;00 bis unter 1 Jahr;9558;1852
2008;17 Briesnitz und westliche OS;Deutsche;01 bis unter 3 Jahre;64353;2865
2008;17 Briesnitz und westliche OS;Deutsche;03 bis unter 5 Jahre;115087;2474
2008;17 Briesnitz und westliche OS;Deutsche;05 bis unter 10 Jahre;438856;4893
2008;17 Briesnitz und westliche OS;Deutsche;10 bis unter 20 Jahre;796725;5030
2008;17 Briesnitz und westliche OS;Deutsche;20 Jahre und mehr;1998196;4420
2008;17 Briesnitz und westliche OS;Ausländer;00 bis unter 1 Jahr;194;43
2008;17 Briesnitz und westliche OS;Ausländer;01 bis unter 3 Jahre;1641;71
2008;17 Briesnitz und westliche OS;Ausländer;03 bis unter 5 Jahre;1641;37
2008;17 Briesnitz und westliche OS;Ausländer;05 bis unter 10 Jahre;3695;43
2008;17 Briesnitz und westliche OS;Ausländer;10 bis unter 20 Jahre;3251;21
2008;17 Briesnitz und westliche OS;Ausländer;20 Jahre und mehr;1395;4
2009;01 StB Altstadt ohne Johannstadt;Deutsche;00 bis unter 1 Jahr;18723;3784
2009;01 StB Altstadt ohne Johannstadt;Deutsche;01 bis unter 3 Jahre;118747;5394
2009;01 StB Altstadt ohne Johannstadt;Deutsche;03 bis unter 5 Jahre;124302;2671
2009;01 StB Altstadt ohne Johannstadt;Deutsche;05 bis unter 10 Jahre;359532;4205
2009;01 StB Altstadt ohne Johannstadt;Deutsche;10 bis unter 20 Jahre;549625;3351
2009;01 StB Altstadt ohne Johannstadt;Deutsche;20 Jahre und mehr;3001458;6145
2009;01 StB Altstadt ohne Johannstadt;Ausländer;00 bis unter 1 Jahr;4140;844
2009;01 StB Altstadt ohne Johannstadt;Ausländer;01 bis unter 3 Jahre;17235;794
2009;01 StB Altstadt ohne Johannstadt;Ausländer;03 bis unter 5 Jahre;13304;291
2009;01 StB Altstadt ohne Johannstadt;Ausländer;05 bis unter 10 Jahre;32192;393
2009;01 StB Altstadt ohne Johannstadt;Ausländer;10 bis unter 20 Jahre;8593;59
2009;01 StB Altstadt ohne Johannstadt;Ausländer;20 Jahre und mehr;2162;6
2009;02 Johannstadt;Deutsche;00 bis unter 1 Jahr;11883;2339
2009;02 Johannstadt;Deutsche;01 bis unter 3 Jahre;77103;3483
2009;02 Johannstadt;Deutsche;03 bis unter 5 Jahre;120543;2553
2009;02 Johannstadt;Deutsche;05 bis unter 10 Jahre;362746;4171
2009;02 Johannstadt;Deutsche;10 bis unter 20 Jahre;541275;3313
2009;02 Johannstadt;Deutsche;20 Jahre und mehr;2518162;5789
2009;02 Johannstadt;Ausländer;00 bis unter 1 Jahr;2462;520
2009;02 Johannstadt;Ausländer;01 bis unter 3 Jahre;12010;553
2009;02 Johannstadt;Ausländer;03 bis unter 5 Jahre;16314;349
2009;02 Johannstadt;Ausländer;05 bis unter 10 Jahre;21260;263
2009;02 Johannstadt;Ausländer;10 bis unter 20 Jahre;10160;72
2009;02 Johannstadt;Ausländer;20 Jahre und mehr;6649;18
2009;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;00 bis unter 1 Jahr;30960;5906
2009;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;01 bis unter 3 Jahre;167896;7639
2009;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;03 bis unter 5 Jahre;209778;4522
2009;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;05 bis unter 10 Jahre;537208;6181
2009;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;10 bis unter 20 Jahre;613609;3948
2009;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;20 Jahre und mehr;744054;1830
2009;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;00 bis unter 1 Jahr;3855;775
2009;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;01 bis unter 3 Jahre;17273;803
2009;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;03 bis unter 5 Jahre;17305;378
2009;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;05 bis unter 10 Jahre;30461;368
2009;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;10 bis unter 20 Jahre;13009;86
2009;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;20 Jahre und mehr;2063;5
2009;04 Leipziger Vorstadt, Pieschen;Deutsche;00 bis unter 1 Jahr;32309;6171
2009;04 Leipziger Vorstadt, Pieschen;Deutsche;01 bis unter 3 Jahre;181411;8198
2009;04 Leipziger Vorstadt, Pieschen;Deutsche;03 bis unter 5 Jahre;209569;4509
2009;04 Leipziger Vorstadt, Pieschen;Deutsche;05 bis unter 10 Jahre;550986;6350
2009;04 Leipziger Vorstadt, Pieschen;Deutsche;10 bis unter 20 Jahre;611795;3997
2009;04 Leipziger Vorstadt, Pieschen;Deutsche;20 Jahre und mehr;1054386;2361
2009;04 Leipziger Vorstadt, Pieschen;Ausländer;00 bis unter 1 Jahr;2142;437
2009;04 Leipziger Vorstadt, Pieschen;Ausländer;01 bis unter 3 Jahre;10085;463
2009;04 Leipziger Vorstadt, Pieschen;Ausländer;03 bis unter 5 Jahre;11756;255
2009;04 Leipziger Vorstadt, Pieschen;Ausländer;05 bis unter 10 Jahre;26099;311
2009;04 Leipziger Vorstadt, Pieschen;Ausländer;10 bis unter 20 Jahre;6978;49
2009;04 Leipziger Vorstadt, Pieschen;Ausländer;20 Jahre und mehr;1452;4
2009;05 Mickten, Kaditz, Trachau;Deutsche;00 bis unter 1 Jahr;16236;3052
2009;05 Mickten, Kaditz, Trachau;Deutsche;01 bis unter 3 Jahre;115249;5105
2009;05 Mickten, Kaditz, Trachau;Deutsche;03 bis unter 5 Jahre;156518;3384
2009;05 Mickten, Kaditz, Trachau;Deutsche;05 bis unter 10 Jahre;512969;5722
2009;05 Mickten, Kaditz, Trachau;Deutsche;10 bis unter 20 Jahre;799871;5186
2009;05 Mickten, Kaditz, Trachau;Deutsche;20 Jahre und mehr;1944473;4255
2009;05 Mickten, Kaditz, Trachau;Ausländer;00 bis unter 1 Jahr;902;215
2009;05 Mickten, Kaditz, Trachau;Ausländer;01 bis unter 3 Jahre;3988;184
2009;05 Mickten, Kaditz, Trachau;Ausländer;03 bis unter 5 Jahre;4289;96
2009;05 Mickten, Kaditz, Trachau;Ausländer;05 bis unter 10 Jahre;8569;102
2009;05 Mickten, Kaditz, Trachau;Ausländer;10 bis unter 20 Jahre;5838;40
2009;05 Mickten, Kaditz, Trachau;Ausländer;20 Jahre und mehr;3865;10
2009;06 StB Klotzsche und nördliche OS;Deutsche;00 bis unter 1 Jahr;11732;2250
2009;06 StB Klotzsche und nördliche OS;Deutsche;01 bis unter 3 Jahre;84633;3731
2009;06 StB Klotzsche und nördliche OS;Deutsche;03 bis unter 5 Jahre;128799;2777
2009;06 StB Klotzsche und nördliche OS;Deutsche;05 bis unter 10 Jahre;521912;5939
2009;06 StB Klotzsche und nördliche OS;Deutsche;10 bis unter 20 Jahre;1216516;7535
2009;06 StB Klotzsche und nördliche OS;Deutsche;20 Jahre und mehr;3238050;7226
2009;06 StB Klotzsche und nördliche OS;Ausländer;00 bis unter 1 Jahr;804;168
2009;06 StB Klotzsche und nördliche OS;Ausländer;01 bis unter 3 Jahre;4125;190
2009;06 StB Klotzsche und nördliche OS;Ausländer;03 bis unter 5 Jahre;4757;102
2009;06 StB Klotzsche und nördliche OS;Ausländer;05 bis unter 10 Jahre;6978;84
2009;06 StB Klotzsche und nördliche OS;Ausländer;10 bis unter 20 Jahre;5940;39
2009;06 StB Klotzsche und nördliche OS;Ausländer;20 Jahre und mehr;3814;11
2009;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;00 bis unter 1 Jahr;15956;2813
2009;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;01 bis unter 3 Jahre;101767;4478
2009;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;03 bis unter 5 Jahre;160972;3463
2009;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;05 bis unter 10 Jahre;564825;6477
2009;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;10 bis unter 20 Jahre;1291260;8029
2009;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;20 Jahre und mehr;2792707;6158
2009;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;00 bis unter 1 Jahr;629;160
2009;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;01 bis unter 3 Jahre;3471;157
2009;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;03 bis unter 5 Jahre;3956;85
2009;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;05 bis unter 10 Jahre;8548;105
2009;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;10 bis unter 20 Jahre;6833;44
2009;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;20 Jahre und mehr;4871;12
2009;08 Blasewitz, Striesen;Deutsche;00 bis unter 1 Jahr;30381;5775
2009;08 Blasewitz, Striesen;Deutsche;01 bis unter 3 Jahre;201017;8896
2009;08 Blasewitz, Striesen;Deutsche;03 bis unter 5 Jahre;275373;5967
2009;08 Blasewitz, Striesen;Deutsche;05 bis unter 10 Jahre;892785;9972
2009;08 Blasewitz, Striesen;Deutsche;10 bis unter 20 Jahre;1134991;7536
2009;08 Blasewitz, Striesen;Deutsche;20 Jahre und mehr;2617471;5606
2009;08 Blasewitz, Striesen;Ausländer;00 bis unter 1 Jahr;2582;513
2009;08 Blasewitz, Striesen;Ausländer;01 bis unter 3 Jahre;12305;560
2009;08 Blasewitz, Striesen;Ausländer;03 bis unter 5 Jahre;14181;314
2009;08 Blasewitz, Striesen;Ausländer;05 bis unter 10 Jahre;22089;261
2009;08 Blasewitz, Striesen;Ausländer;10 bis unter 20 Jahre;8305;56
2009;08 Blasewitz, Striesen;Ausländer;20 Jahre und mehr;6320;16
2009;09 Tolkewitz, Seidnitz, Gruna;Deutsche;00 bis unter 1 Jahr;19527;3645
2009;09 Tolkewitz, Seidnitz, Gruna;Deutsche;01 bis unter 3 Jahre;133824;5910
2009;09 Tolkewitz, Seidnitz, Gruna;Deutsche;03 bis unter 5 Jahre;195234;4220
2009;09 Tolkewitz, Seidnitz, Gruna;Deutsche;05 bis unter 10 Jahre;678222;7740
2009;09 Tolkewitz, Seidnitz, Gruna;Deutsche;10 bis unter 20 Jahre;998110;6371
2009;09 Tolkewitz, Seidnitz, Gruna;Deutsche;20 Jahre und mehr;3252486;7623
2009;09 Tolkewitz, Seidnitz, Gruna;Ausländer;00 bis unter 1 Jahr;776;160
2009;09 Tolkewitz, Seidnitz, Gruna;Ausländer;01 bis unter 3 Jahre;5047;228
2009;09 Tolkewitz, Seidnitz, Gruna;Ausländer;03 bis unter 5 Jahre;5963;133
2009;09 Tolkewitz, Seidnitz, Gruna;Ausländer;05 bis unter 10 Jahre;12711;145
2009;09 Tolkewitz, Seidnitz, Gruna;Ausländer;10 bis unter 20 Jahre;8526;61
2009;09 Tolkewitz, Seidnitz, Gruna;Ausländer;20 Jahre und mehr;6650;18
2009;10 StB Leuben;Deutsche;00 bis unter 1 Jahr;20250;3835
2009;10 StB Leuben;Deutsche;01 bis unter 3 Jahre;127887;5769
2009;10 StB Leuben;Deutsche;03 bis unter 5 Jahre;218984;4654
2009;10 StB Leuben;Deutsche;05 bis unter 10 Jahre;709082;8200
2009;10 StB Leuben;Deutsche;10 bis unter 20 Jahre;1177902;7388
2009;10 StB Leuben;Deutsche;20 Jahre und mehr;3269863;7728
2009;10 StB Leuben;Ausländer;00 bis unter 1 Jahr;562;107
2009;10 StB Leuben;Ausländer;01 bis unter 3 Jahre;2957;136
2009;10 StB Leuben;Ausländer;03 bis unter 5 Jahre;3897;83
2009;10 StB Leuben;Ausländer;05 bis unter 10 Jahre;9393;114
2009;10 StB Leuben;Ausländer;10 bis unter 20 Jahre;7626;44
2009;10 StB Leuben;Ausländer;20 Jahre und mehr;6630;17
2009;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;00 bis unter 1 Jahr;12069;2319
2009;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;01 bis unter 3 Jahre;100052;4420
2009;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;03 bis unter 5 Jahre;144609;3140
2009;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;05 bis unter 10 Jahre;351472;4052
2009;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;10 bis unter 20 Jahre;526901;3280
2009;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;20 Jahre und mehr;1571627;4269
2009;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;00 bis unter 1 Jahr;592;122
2009;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;01 bis unter 3 Jahre;4276;188
2009;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;03 bis unter 5 Jahre;7177;153
2009;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;05 bis unter 10 Jahre;13998;169
2009;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;10 bis unter 20 Jahre;4195;30
2009;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;20 Jahre und mehr;3935;13
2009;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;00 bis unter 1 Jahr;15600;3072
2009;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;01 bis unter 3 Jahre;119443;5265
2009;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;03 bis unter 5 Jahre;188323;4004
2009;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;05 bis unter 10 Jahre;618812;6922
2009;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;10 bis unter 20 Jahre;1141200;7247
2009;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;20 Jahre und mehr;2335020;5438
2009;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;00 bis unter 1 Jahr;549;122
2009;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;01 bis unter 3 Jahre;3807;171
2009;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;03 bis unter 5 Jahre;3629;79
2009;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;05 bis unter 10 Jahre;11281;130
2009;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;10 bis unter 20 Jahre;6042;41
2009;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;20 Jahre und mehr;2965;7
2009;13 Südvorstadt, Zschertnitz;Deutsche;00 bis unter 1 Jahr;14813;3384
2009;13 Südvorstadt, Zschertnitz;Deutsche;01 bis unter 3 Jahre;102616;4624
2009;13 Südvorstadt, Zschertnitz;Deutsche;03 bis unter 5 Jahre;118460;2601
2009;13 Südvorstadt, Zschertnitz;Deutsche;05 bis unter 10 Jahre;388361;4416
