Jahr;Stadtteil zus. (Kriminalität);Stadtteil (Kriminalität);Stadtraum;Stadtbezirk mit zugeordneten Ortschaften;Fälle erfasst (Tatortprinzip);Fälle aufgeklärt;Tatverdächtige insgesamt
2019;96 Gorbitz-Ost;96 Gorbitz-Ost;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;507;280;227
2019;97 Gorbitz-Nord/Neu-Omsewitz;97 Gorbitz-Nord/Neu-Omsewitz;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;794;473;368
2019;98 Briesnitz;98 Briesnitz;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;373;169;142
2019;99 Altfranken/Gompitz;99 Altfranken/Gompitz;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;155;71;65
2019;Korrektur Mehrfachzählung;Korrektur Mehrfachzählung;00 unbekannt;unbekannt;0;0;-3828
2020;unbekannt/unzutreffend;unbekannt/unzutreffend;00 unbekannt;unbekannt;4684;3991;0
2020;01 Innere Altstadt;01 Innere Altstadt;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;1858;1180;988
2020;02 Pirnaische Vorstadt;02 Pirnaische Vorstadt;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;672;359;378
2020;03 Seevorstadt-Ost;03 Seevorstadt-Ost;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;3607;2632;2073
2020;04 Wilsdruffer Vs./Seevs.-West;04 Wilsdruffer Vs./Seevs.-West;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;1425;742;631
2020;05 Friedrichstadt;05 Friedrichstadt;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;2541;1569;1391
2020;06 Johannstadt-Nord;06 Johannstadt-Nord;02 Johannstadt;StB 0 Altstadt;994;375;332
2020;07 Johannstadt-Süd;07 Johannstadt-Süd;02 Johannstadt;StB 0 Altstadt;883;413;365
2020;11 Äußere Neustadt (Antonstadt);11 Äußere Neustadt (Antonstadt);03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;3065;1546;1166
2020;12 Radeberger Vorstadt;12 Radeberger Vorstadt;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;568;253;214
2020;13 Innere Neustadt;13 Innere Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;1475;798;651
2020;14 Leipziger Vorstadt;14 Leipziger Vorstadt;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;1367;605;549
2020;15 Albertstadt;15 Albertstadt;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;528;344;328
2020;21 Pieschen-Süd;21 Pieschen-Süd;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;960;483;410
2020;22 Mickten;22 Mickten;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;862;536;459
2020;23 Kaditz;23 Kaditz;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;623;364;364
2020;24 Trachau;24 Trachau;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;591;274;241
2020;25 Pieschen-N/Trachenberge;25 Pieschen-N/Trachenberge;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;773;422;378
2020;31 Klotzsche;31 Klotzsche;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;689;418;370
2020;32 Hellerau/Wilschdorf;32 Hellerau/Wilschdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;160;72;81
2020;35 Weixdorf;35 Weixdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;157;72;68
2020;36 Langebrück/Schönborn;36 Langebrück/Schönborn;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;62;39;38
2020;41 Loschwitz/Wachwitz;41 Loschwitz/Wachwitz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;280;107;95
2020;42 Bühlau/Weißer Hirsch;42 Bühlau/Weißer Hirsch;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;324;146;143
2020;43 Hosterwitz/Pillnitz;43 Hosterwitz/Pillnitz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;76;34;37
2020;45 Weißig;45 Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;193;103;95
2020;46 Gönnsdorf/Pappritz;46 Gönnsdorf/Pappritz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;56;30;24
2020;47 Schönfeld/Schullwitz;47 Schönfeld/Schullwitz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;44;27;22
2020;51 Blasewitz;51 Blasewitz;08 Blasewitz, Striesen;StB 5 Blasewitz;584;273;225
2020;52 Striesen-Ost;52 Striesen-Ost;08 Blasewitz, Striesen;StB 5 Blasewitz;504;263;211
2020;53 Striesen-Süd;53 Striesen-Süd;08 Blasewitz, Striesen;StB 5 Blasewitz;628;278;249
2020;54 Striesen-West;54 Striesen-West;08 Blasewitz, Striesen;StB 5 Blasewitz;560;237;200
2020;55 Tolkewitz/Seidnitz-Nord;55 Tolkewitz/Seidnitz-Nord;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;197;47;38
2020;56 Seidnitz/Dobritz;56 Seidnitz/Dobritz;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;1053;584;514
2020;57 Gruna;57 Gruna;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;479;230;202
2020;61 Leuben;61 Leuben;10 StB Leuben;StB 6 Leuben;880;498;466
2020;62 Laubegast;62 Laubegast;10 StB Leuben;StB 6 Leuben;432;193;183
2020;63 Kleinzschachwitz;63 Kleinzschachwitz;10 StB Leuben;StB 6 Leuben;190;66;68
2020;64 Großzschachwitz;64 Großzschachwitz;10 StB Leuben;StB 6 Leuben;323;151;136
2020;71 Prohlis-Nord;71 Prohlis-Nord;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;686;429;333
2020;72 Prohlis-Süd;72 Prohlis-Süd;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;640;410;300
2020;73 Niedersedlitz;73 Niedersedlitz;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;0;0;0
2020;73 Niedersedlitz;73 Niedersedlitz;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;282;127;118
2020;74 Lockwitz;74 Lockwitz;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;512;305;265
2020;75 Leubnitz-Neuostra;75 Leubnitz-Neuostra;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;417;222;190
2020;76 Strehlen;76 Strehlen;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;286;151;130
2020;76 Strehlen;76 Strehlen;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;673;356;307
2020;77 Reick;77 Reick;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;470;293;262
2020;81 Südvorstadt-West;81 Südvorstadt-West;13 Südvorstadt, Zschertnitz;StB 8 Plauen;1510;795;724
2020;82 Südvorstadt-Ost;82 Südvorstadt-Ost;13 Südvorstadt, Zschertnitz;StB 8 Plauen;504;206;190
2020;83 Räcknitz/Zschertnitz;83 Räcknitz/Zschertnitz;13 Südvorstadt, Zschertnitz;StB 8 Plauen;421;189;171
2020;84 Kleinpestitz/Mockritz;84 Kleinpestitz/Mockritz;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;251;137;118
2020;85 Coschütz/Gittersee;85 Coschütz/Gittersee;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;196;96;82
2020;86 Plauen;86 Plauen;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;440;154;140
2020;90 Cossebaude/Mobschatz/Oberw.;90 Cossebaude/Mobschatz/Oberw.;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;274;173;169
2020;91 Cotta;91 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;725;411;362
2020;92 Löbtau-Nord;92 Löbtau-Nord;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;877;496;407
2020;93 Löbtau-Süd;93 Löbtau-Süd;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;1017;556;486
2020;94 Naußlitz;94 Naußlitz;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;484;273;214
2020;95 Gorbitz-Süd;95 Gorbitz-Süd;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;920;649;481
2020;96 Gorbitz-Ost;96 Gorbitz-Ost;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;539;371;279
2020;97 Gorbitz-Nord/Neu-Omsewitz;97 Gorbitz-Nord/Neu-Omsewitz;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;784;482;410
2020;98 Briesnitz;98 Briesnitz;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;493;250;212
2020;99 Altfranken/Gompitz;99 Altfranken/Gompitz;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;181;85;81
2020;Korrektur Mehrfachzählung;Korrektur Mehrfachzählung;00 unbekannt;unbekannt;0;0;-4486
2021;unbekannt/unzutreffend;unbekannt/unzutreffend;00 unbekannt;unbekannt;3914;3247;0
2021;01 Innere Altstadt;01 Innere Altstadt;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;1330;867;793
2021;02 Pirnaische Vorstadt;02 Pirnaische Vorstadt;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;638;294;281
2021;03 Seevorstadt-Ost;03 Seevorstadt-Ost;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;2924;2166;1637
2021;04 Wilsdruffer Vs./Seevs.-West;04 Wilsdruffer Vs./Seevs.-West;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;1278;631;512
2021;05 Friedrichstadt;05 Friedrichstadt;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;1881;1105;945
2021;06 Johannstadt-Nord;06 Johannstadt-Nord;02 Johannstadt;StB 0 Altstadt;913;363;314
2021;07 Johannstadt-Süd;07 Johannstadt-Süd;02 Johannstadt;StB 0 Altstadt;626;298;268
2021;11 Äußere Neustadt (Antonstadt);11 Äußere Neustadt (Antonstadt);03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;2566;1407;1106
2021;12 Radeberger Vorstadt;12 Radeberger Vorstadt;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;543;278;248
2021;13 Innere Neustadt;13 Innere Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;1052;660;508
2021;14 Leipziger Vorstadt;14 Leipziger Vorstadt;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;1066;499;440
2021;15 Albertstadt;15 Albertstadt;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;667;471;438
2021;21 Pieschen-Süd;21 Pieschen-Süd;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;933;488;396
2021;22 Mickten;22 Mickten;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;777;461;372
2021;23 Kaditz;23 Kaditz;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;505;352;324
2021;24 Trachau;24 Trachau;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;489;268;227
2021;25 Pieschen-N/Trachenberge;25 Pieschen-N/Trachenberge;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;765;447;369
2021;31 Klotzsche;31 Klotzsche;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;481;244;252
2021;32 Hellerau/Wilschdorf;32 Hellerau/Wilschdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;126;60;50
2021;35 Weixdorf;35 Weixdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;114;62;51
2021;36 Langebrück/Schönborn;36 Langebrück/Schönborn;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;60;39;41
2021;41 Loschwitz/Wachwitz;41 Loschwitz/Wachwitz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;266;96;83
2021;42 Bühlau/Weißer Hirsch;42 Bühlau/Weißer Hirsch;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;256;147;131
2021;43 Hosterwitz/Pillnitz;43 Hosterwitz/Pillnitz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;76;50;52
2021;45 Weißig;45 Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;160;83;69
2021;46 Gönnsdorf/Pappritz;46 Gönnsdorf/Pappritz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;49;33;30
2021;47 Schönfeld/Schullwitz;47 Schönfeld/Schullwitz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;40;22;24
2021;51 Blasewitz;51 Blasewitz;08 Blasewitz, Striesen;StB 5 Blasewitz;416;207;176
2021;52 Striesen-Ost;52 Striesen-Ost;08 Blasewitz, Striesen;StB 5 Blasewitz;453;240;204
2021;53 Striesen-Süd;53 Striesen-Süd;08 Blasewitz, Striesen;StB 5 Blasewitz;505;202;186
2021;54 Striesen-West;54 Striesen-West;08 Blasewitz, Striesen;StB 5 Blasewitz;501;207;185
2021;55 Tolkewitz/Seidnitz-Nord;55 Tolkewitz/Seidnitz-Nord;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;154;80;60
2021;56 Seidnitz/Dobritz;56 Seidnitz/Dobritz;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;895;535;472
2021;57 Gruna;57 Gruna;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;345;204;160
2021;61 Leuben;61 Leuben;10 StB Leuben;StB 6 Leuben;787;474;461
2021;62 Laubegast;62 Laubegast;10 StB Leuben;StB 6 Leuben;308;175;162
2021;63 Kleinzschachwitz;63 Kleinzschachwitz;10 StB Leuben;StB 6 Leuben;133;62;78
2021;64 Großzschachwitz;64 Großzschachwitz;10 StB Leuben;StB 6 Leuben;305;144;134
2021;71 Prohlis-Nord;71 Prohlis-Nord;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;514;344;274
2021;72 Prohlis-Süd;72 Prohlis-Süd;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;531;330;276
2021;73 Niedersedlitz;73 Niedersedlitz;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;0;0;0
2021;73 Niedersedlitz;73 Niedersedlitz;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;221;116;95
2021;74 Lockwitz;74 Lockwitz;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;388;269;250
2021;75 Leubnitz-Neuostra;75 Leubnitz-Neuostra;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;496;219;173
2021;76 Strehlen;76 Strehlen;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;296;157;113
2021;76 Strehlen;76 Strehlen;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;706;375;268
2021;77 Reick;77 Reick;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;457;284;254
2021;81 Südvorstadt-West;81 Südvorstadt-West;13 Südvorstadt, Zschertnitz;StB 8 Plauen;1147;618;552
2021;82 Südvorstadt-Ost;82 Südvorstadt-Ost;13 Südvorstadt, Zschertnitz;StB 8 Plauen;464;236;202
2021;83 Räcknitz/Zschertnitz;83 Räcknitz/Zschertnitz;13 Südvorstadt, Zschertnitz;StB 8 Plauen;359;188;143
2021;84 Kleinpestitz/Mockritz;84 Kleinpestitz/Mockritz;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;254;120;118
2021;85 Coschütz/Gittersee;85 Coschütz/Gittersee;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;172;87;85
2021;86 Plauen;86 Plauen;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;362;146;148
2021;90 Cossebaude/Mobschatz/Oberw.;90 Cossebaude/Mobschatz/Oberw.;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;219;120;113
2021;91 Cotta;91 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;567;317;263
2021;92 Löbtau-Nord;92 Löbtau-Nord;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;640;330;295
2021;93 Löbtau-Süd;93 Löbtau-Süd;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;864;505;410
2021;94 Naußlitz;94 Naußlitz;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;408;225;196
2021;95 Gorbitz-Süd;95 Gorbitz-Süd;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;931;563;414
2021;96 Gorbitz-Ost;96 Gorbitz-Ost;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;455;304;249
2021;97 Gorbitz-Nord/Neu-Omsewitz;97 Gorbitz-Nord/Neu-Omsewitz;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;721;523;402
2021;98 Briesnitz;98 Briesnitz;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;379;189;167
2021;99 Altfranken/Gompitz;99 Altfranken/Gompitz;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;140;71;73
2021;Korrektur Mehrfachzählung;Korrektur Mehrfachzählung;00 unbekannt;unbekannt;0;0;-3222
2022;unbekannt/unzutreffend;unbekannt/unzutreffend;00 unbekannt;unbekannt;4578;3657;0
2022;01 Innere Altstadt;01 Innere Altstadt;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;1863;1114;989
2022;02 Pirnaische Vorstadt;02 Pirnaische Vorstadt;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;683;345;359
2022;03 Seevorstadt-Ost;03 Seevorstadt-Ost;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;4411;3221;2521
2022;04 Wilsdruffer Vs./Seevs.-West;04 Wilsdruffer Vs./Seevs.-West;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;1310;647;579
2022;05 Friedrichstadt;05 Friedrichstadt;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;1901;1044;930
2022;06 Johannstadt-Nord;06 Johannstadt-Nord;02 Johannstadt;StB 0 Altstadt;1227;451;388
2022;07 Johannstadt-Süd;07 Johannstadt-Süd;02 Johannstadt;StB 0 Altstadt;786;327;300
2022;11 Äußere Neustadt (Antonstadt);11 Äußere Neustadt (Antonstadt);03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;2873;1434;1138
2022;12 Radeberger Vorstadt;12 Radeberger Vorstadt;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;622;269;226
2022;13 Innere Neustadt;13 Innere Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;1482;740;609
2022;14 Leipziger Vorstadt;14 Leipziger Vorstadt;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;1012;398;389
2022;15 Albertstadt;15 Albertstadt;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;1249;1009;985
2022;21 Pieschen-Süd;21 Pieschen-Süd;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;914;442;377
2022;22 Mickten;22 Mickten;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;802;432;409
2022;23 Kaditz;23 Kaditz;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;575;356;372
2022;24 Trachau;24 Trachau;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;530;245;230
2022;25 Pieschen-N/Trachenberge;25 Pieschen-N/Trachenberge;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;736;373;324
2022;31 Klotzsche;31 Klotzsche;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;662;322;319
2022;32 Hellerau/Wilschdorf;32 Hellerau/Wilschdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;154;78;78
2022;35 Weixdorf;35 Weixdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;150;75;61
2022;36 Langebrück/Schönborn;36 Langebrück/Schönborn;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;71;23;23
2022;41 Loschwitz/Wachwitz;41 Loschwitz/Wachwitz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;235;97;80
2022;42 Bühlau/Weißer Hirsch;42 Bühlau/Weißer Hirsch;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;292;142;118
2022;43 Hosterwitz/Pillnitz;43 Hosterwitz/Pillnitz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;63;22;22
2022;45 Weißig;45 Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;161;81;89
2022;46 Gönnsdorf/Pappritz;46 Gönnsdorf/Pappritz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;54;33;34
2022;47 Schönfeld/Schullwitz;47 Schönfeld/Schullwitz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;49;25;23
2022;51 Blasewitz;51 Blasewitz;08 Blasewitz, Striesen;StB 5 Blasewitz;421;172;157
2022;52 Striesen-Ost;52 Striesen-Ost;08 Blasewitz, Striesen;StB 5 Blasewitz;492;211;190
2022;53 Striesen-Süd;53 Striesen-Süd;08 Blasewitz, Striesen;StB 5 Blasewitz;593;198;193
2022;54 Striesen-West;54 Striesen-West;08 Blasewitz, Striesen;StB 5 Blasewitz;627;219;204
2022;55 Tolkewitz/Seidnitz-Nord;55 Tolkewitz/Seidnitz-Nord;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;179;60;55
2022;56 Seidnitz/Dobritz;56 Seidnitz/Dobritz;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;901;430;372
2022;57 Gruna;57 Gruna;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;479;192;158
2022;61 Leuben;61 Leuben;10 StB Leuben;StB 6 Leuben;992;556;508
2022;62 Laubegast;62 Laubegast;10 StB Leuben;StB 6 Leuben;348;176;184
2022;63 Kleinzschachwitz;63 Kleinzschachwitz;10 StB Leuben;StB 6 Leuben;180;71;72
2022;64 Großzschachwitz;64 Großzschachwitz;10 StB Leuben;StB 6 Leuben;315;194;126
2022;71 Prohlis-Nord;71 Prohlis-Nord;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;507;327;279
2022;72 Prohlis-Süd;72 Prohlis-Süd;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;650;381;308
2022;73 Niedersedlitz;73 Niedersedlitz;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;0;0;0
2022;73 Niedersedlitz;73 Niedersedlitz;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;228;102;102
2022;74 Lockwitz;74 Lockwitz;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;500;276;259
2022;75 Leubnitz-Neuostra;75 Leubnitz-Neuostra;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;418;225;183
2022;76 Strehlen;76 Strehlen;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;281;147;130
2022;76 Strehlen;76 Strehlen;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;632;330;293
2022;77 Reick;77 Reick;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;396;228;229
2022;81 Südvorstadt-West;81 Südvorstadt-West;13 Südvorstadt, Zschertnitz;StB 8 Plauen;1329;737;685
2022;82 Südvorstadt-Ost;82 Südvorstadt-Ost;13 Südvorstadt, Zschertnitz;StB 8 Plauen;512;195;162
2022;83 Räcknitz/Zschertnitz;83 Räcknitz/Zschertnitz;13 Südvorstadt, Zschertnitz;StB 8 Plauen;353;170;162
2022;84 Kleinpestitz/Mockritz;84 Kleinpestitz/Mockritz;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;298;148;125
2022;85 Coschütz/Gittersee;85 Coschütz/Gittersee;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;179;100;93
2022;86 Plauen;86 Plauen;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;365;129;121
2022;90 Cossebaude/Mobschatz/Oberw.;90 Cossebaude/Mobschatz/Oberw.;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;267;129;127
2022;91 Cotta;91 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;618;308;292
2022;92 Löbtau-Nord;92 Löbtau-Nord;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;687;295;260
2022;93 Löbtau-Süd;93 Löbtau-Süd;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;874;489;414
2022;94 Naußlitz;94 Naußlitz;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;402;235;209
2022;95 Gorbitz-Süd;95 Gorbitz-Süd;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;978;526;432
2022;96 Gorbitz-Ost;96 Gorbitz-Ost;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;416;244;206
2022;97 Gorbitz-Nord/Neu-Omsewitz;97 Gorbitz-Nord/Neu-Omsewitz;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;762;482;402
2022;98 Briesnitz;98 Briesnitz;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;347;176;153
2022;99 Altfranken/Gompitz;99 Altfranken/Gompitz;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;152;70;66
2022;Korrektur Mehrfachzählung;Korrektur Mehrfachzählung;00 unbekannt;unbekannt;0;0;-3209
