Stadtteil zus.;Stadtbezirk mit zugeordneten Ortschaften;Stadtraum;Bautätigkeit - Art;Genehmigungsjahr;Anzahl Gebäude;Wohnungen gesamt
84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;1995;4;22
84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;1996;3;5
84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;1997;6;21
84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;1998;7;35
84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;1999;15;90
84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2000;9;33
84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2001;7;34
84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2002;1;2
84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2003;8;28
84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2004;7;11
84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2005;3;9
84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2006;7;20
84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2007;6;10
84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2008;4;7
84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2009;9;72
84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2010;23;47
84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2011;8;49
84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2012;3;2
84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2013;12;62
84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2014;6;8
84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2015;4;12
84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2016;8;25
84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2017;3;5
84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2018;5;51
84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2019;7;36
84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2020;14;134
84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2021;4;19
84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2022;8;51
84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2023;5;10
84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2024;6;26
84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2025;5;13
84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2026;3;13
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;1992;9;77
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;1993;17;112
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;1994;22;161
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;1995;12;9
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;1996;22;44
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;1997;52;53
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;1998;26;37
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;1999;13;13
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2000;29;24
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2001;20;18
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2002;5;7
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2003;9;5
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2004;22;23
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2005;11;12
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2006;7;3
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2007;11;10
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2008;13;14
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2009;9;4
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2010;10;5
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2011;9;6
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2012;11;10
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2013;11;11
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2014;9;9
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2015;2;0
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2016;5;3
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2017;4;2
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2018;9;4
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2019;11;13
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2020;7;5
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2021;7;7
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2022;28;26
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2023;2;0
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2024;4;12
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2025;58;64
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2026;3;2
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;1993;4;5
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;1994;2;8
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;1995;3;7
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;1996;4;12
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;1997;9;62
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;1998;21;156
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;1999;23;113
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2000;11;33
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2001;9;27
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2002;6;26
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2003;3;12
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2004;6;16
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2005;14;44
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2006;4;17
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2007;11;32
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2008;7;11
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2009;11;44
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2010;13;36
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2011;9;17
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2012;7;14
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2013;13;26
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2014;12;82
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2015;13;52
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2016;5;34
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2017;17;100
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2018;8;8
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2019;5;20
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2020;13;49
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2021;8;25
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2022;8;15
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2023;7;14
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2024;5;8
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2025;10;20
85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2026;5;9
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;1992;2;11
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;1993;5;35
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;1994;20;207
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;1995;15;130
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;1996;29;277
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;1997;7;94
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;1998;8;49
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;1999;10;47
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2000;6;6
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2001;4;16
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2002;1;7
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2003;13;28
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2004;11;12
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2005;8;19
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2006;16;115
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2007;2;17
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2008;1;1
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2009;6;8
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2010;13;14
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2011;2;0
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2012;6;6
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2013;2;8
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2014;5;33
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2015;7;20
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2016;9;22
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2017;4;27
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2018;6;29
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2020;2;10
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2021;6;25
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2023;1;0
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2024;5;5
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Neubau;2025;2;0
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;1992;2;2
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;1993;8;44
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;1994;6;26
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;1995;10;69
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;1996;14;68
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;1997;22;148
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;1998;30;207
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;1999;68;660
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2000;18;146
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2001;10;87
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2002;18;112
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2003;13;59
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2004;15;47
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2005;10;55
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2006;7;49
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2007;22;145
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2008;14;81
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2009;10;63
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2010;3;19
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2011;5;9
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2012;8;12
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2013;10;38
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2014;9;103
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2015;19;115
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2016;11;53
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2017;16;130
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2018;7;26
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2019;5;22
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2020;6;29
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2021;4;41
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2022;4;21
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2023;1;6
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2024;6;18
86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;Umbau;2025;4;12
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Neubau;1996;1;6
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Neubau;1997;20;61
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Neubau;1998;16;19
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Neubau;1999;18;18
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Neubau;2000;27;28
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Neubau;2001;37;71
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Neubau;2002;9;8
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Neubau;2003;17;20
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Neubau;2004;19;17
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Neubau;2005;25;24
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Neubau;2006;11;10
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Neubau;2007;13;12
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Neubau;2008;17;15
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Neubau;2009;16;14
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Neubau;2010;10;9
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Neubau;2011;16;16
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Neubau;2012;16;16
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Neubau;2013;12;14
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Neubau;2014;12;10
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Neubau;2015;33;48
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Neubau;2016;41;41
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Neubau;2017;20;26
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Neubau;2018;13;17
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Neubau;2019;12;9
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Neubau;2020;11;13
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Neubau;2021;11;9
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Neubau;2022;19;19
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Neubau;2023;10;8
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Neubau;2024;4;4
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Neubau;2025;9;9
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Neubau;2026;16;17
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Umbau;1997;2;11
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Umbau;1998;6;13
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Umbau;1999;8;13
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Umbau;2000;6;6
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Umbau;2001;5;10
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Umbau;2002;9;32
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Umbau;2003;17;61
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Umbau;2004;12;16
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Umbau;2005;19;50
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Umbau;2006;20;111
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Umbau;2007;10;39
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Umbau;2008;11;22
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Umbau;2009;17;93
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Umbau;2010;11;36
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Umbau;2011;14;41
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Umbau;2012;15;42
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Umbau;2013;7;7
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Umbau;2014;19;35
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Umbau;2015;12;17
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Umbau;2016;13;39
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Umbau;2017;10;43
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Umbau;2018;10;25
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Umbau;2019;12;43
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Umbau;2020;11;14
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Umbau;2021;19;29
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Umbau;2022;17;29
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Umbau;2023;12;21
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Umbau;2024;9;20
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Umbau;2025;12;38
90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;Umbau;2026;3;4
91 Cotta;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;Neubau;1992;4;25
91 Cotta;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;Neubau;1993;11;176
91 Cotta;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;Neubau;1994;11;146
91 Cotta;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;Neubau;1995;11;120
91 Cotta;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;Neubau;1996;11;113
91 Cotta;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;Neubau;1997;12;142
91 Cotta;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;Neubau;1998;2;11
91 Cotta;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;Neubau;1999;14;50
91 Cotta;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;Neubau;2000;7;7
91 Cotta;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;Neubau;2001;50;49
91 Cotta;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;Neubau;2002;1;0
91 Cotta;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;Neubau;2003;2;0
91 Cotta;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;Neubau;2004;5;5
