Jahr;Quartal;Monat;Wirtschaftszweig 2-Steller;Anzahl Betriebe;Tätige Personen (absolut);"Tätige Personen (Anteil an Gesamtbeschäftigten; in Prozent)";Geleistete Arbeitsstunden (gesamt in 1000h);Geleistete Arbeitsstunden je tätiger Person;Brutto-Entgelte (in 1000 EUR);Brutto-Entgelte je tätiger Person;Gesamtumsatz (in 1000 EUR);"Umsatzanteil Ausland am Gesamtumsatz (absolut; in 1000 EUR)";"Umsatzanteil Eurozone am Gesamtumsatz (absolut; in 1000 EUR)";Gesamtumsatz je tätiger Person;"Umsatzanteil (Anteil an Gesamtsumme des Verarb. Gewerbes; in Prozent)";Umsatz aus eigenen Erzeugnissen gesamt (in 1000 EUR);Umsatz aus eigenen Erzeugnissen Ausland (in 1000 EUR);Umsatz aus eigenen Erzeugnissen je tätiger Person
2023;4. Quartal;12;21-Herst. von pharmazeutischen Erzeugnissen;5;1664;5,9;167;100;8162;4905;40247;-;-;24187;3,7;28322;-;17020
2023;4. Quartal;12;22-Herst. von Gummi- und Kunststoffwaren;3;350;1,2;38;109;1141;3260;-;-;-;-;-;-;-;-
2023;4. Quartal;12;23-Glas+Glasw.,Keramik,Verarb. v. Stein+Erden;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2023;4. Quartal;12;25-Herst. von Metallerzeugnissen;8;732;2,6;77;105;2426;3314;21875;382;295;29884;2;21857;382;29859
2023;4. Quartal;12;26-Herst. DVgeräten,elektron.+opt. Erzeugnissen;26;10925;38,7;1320;121;63126;5778;383592;202735;36211;35111;35;375848;200843;34403
2023;4. Quartal;12;27-Herst. von elektrischen Ausrüstungen;8;1338;4,7;156;117;6185;4623;37023;-;-;27670;3,4;33460;-;25007
2023;4. Quartal;12;28-Maschinenbau;23;5730;20,3;667;116;24640;4300;370951;-;-;64738;33,9;367135;-;64072
2023;4. Quartal;12;29-Herst. von Kraftwagen und Kraftwagenteilen;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2023;4. Quartal;12;30-Sonstiger Fahrzeugbau;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2023;4. Quartal;12;32-Herst. von sonstigen Waren;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2023;4. Quartal;12;33-Rep. + Install. v. Maschinen + Ausrüstungen;11;1266;4,5;146;115;7147;5645;62025;23270;18361;48993;5,7;60623;22224;47885
2024;1. Quartal;01;Verarbeitendes Gewerbe gesamt;114;28313;100;4078;144;143623;5073;644253;345737;129642;22755;100;599943;341656;21190
2024;1. Quartal;01;10-Herst. von Nahrungs- und Futtermitteln;7;611;2,2;86;141;1865;3052;10797;-;-;17671;1,7;10465;-;17128
2024;1. Quartal;01;11-Getränkeherstellung;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;1. Quartal;01;12-TabakVerarb.;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;1. Quartal;01;"18-Druckerzeugn.;Vervielf. Ton-,Bild-,Datentr.";4;962;3,4;131;136;2781;2891;10816;-;-;11243;1,7;10262;-;10667
2024;1. Quartal;01;20-Herst. von chemischen Erzeugnissen;4;315;1,1;44;140;1063;3375;9155;2684;1839;29063;1,4;6307;2619;20022
2024;1. Quartal;01;21-Herst. von pharmazeutischen Erzeugnissen;5;1650;5,8;213;129;9481;5746;42739;24442;22454;25902;6,6;29957;24313;18156
2024;1. Quartal;01;22-Herst. von Gummi- und Kunststoffwaren;3;348;1,2;48;138;1135;3261;-;-;-;-;-;-;-;-
2024;1. Quartal;01;23-Glas+Glasw.,Keramik,Verarb. v. Stein+Erden;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;1. Quartal;01;25-Herst. von Metallerzeugnissen;8;737;2,6;107;145;2247;3049;7835;-;-;10631;1,2;7817;-;10607
2024;1. Quartal;01;26-Herst. DVgeräten,elektron.+opt. Erzeugnissen;27;11063;39,1;1589;144;69752;6305;312464;181922;34722;28244;48,5;306862;180271;27738
2024;1. Quartal;01;27-Herst. von elektrischen Ausrüstungen;9;1399;4,9;201;144;5594;3999;36957;15500;2817;26417;5,7;36360;15247;25990
2024;1. Quartal;01;28-Maschinenbau;23;5724;20,2;834;146;24747;4323;78508;44548;20853;13716;12,2;62152;43844;10858
2024;1. Quartal;01;29-Herst. von Kraftwagen und Kraftwagenteilen;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;1. Quartal;01;30-Sonstiger Fahrzeugbau;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;1. Quartal;01;32-Herst. von sonstigen Waren;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;1. Quartal;01;33-Rep. + Install. v. Maschinen + Ausrüstungen;11;1266;4,5;182;144;6967;5503;22501;4824;2859;17773;3,5;21179;4087;16729
2024;1. Quartal;02;Verarbeitendes Gewerbe gesamt;114;28314;100;3901;138;127101;4489;566814;314148;96544;20019;100;537852;307288;18996
2024;1. Quartal;02;10-Herst. von Nahrungs- und Futtermitteln;7;612;2,2;80;131;1889;3087;10699;-;-;17482;1,9;10345;-;16904
2024;1. Quartal;02;11-Getränkeherstellung;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;1. Quartal;02;12-TabakVerarb.;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;1. Quartal;02;"18-Druckerzeugn.;Vervielf. Ton-,Bild-,Datentr.";4;952;3,4;125;131;2797;2938;11536;-;-;12118;2;10974;-;11527
2024;1. Quartal;02;20-Herst. von chemischen Erzeugnissen;4;321;1,1;42;131;1077;3355;8319;2455;1841;25916;1,5;5891;2364;18352
2024;1. Quartal;02;21-Herst. von pharmazeutischen Erzeugnissen;5;1648;5,8;199;121;8051;4885;35270;21325;20729;21402;6,2;26272;21131;15942
2024;1. Quartal;02;22-Herst. von Gummi- und Kunststoffwaren;3;348;1,2;46;132;1095;3147;7884;-;-;22655;1,4;7839;-;22526
2024;1. Quartal;02;23-Glas+Glasw.,Keramik,Verarb. v. Stein+Erden;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;1. Quartal;02;25-Herst. von Metallerzeugnissen;8;743;2,6;96;129;2221;2989;6597;-;-;8879;1,2;6558;-;8826
2024;1. Quartal;02;26-Herst. DVgeräten,elektron.+opt. Erzeugnissen;27;10980;38,8;1514;138;53823;4902;281740;164440;23826;25659;49,7;275683;163475;25108
2024;1. Quartal;02;27-Herst. von elektrischen Ausrüstungen;9;1405;5;197;140;6028;4290;36956;20938;8805;26303;6,5;35181;19592;25040
2024;1. Quartal;02;28-Maschinenbau;23;5757;20,3;788;137;23674;4112;55823;31709;7563;9697;9,8;52636;29010;9143
2024;1. Quartal;02;29-Herst. von Kraftwagen und Kraftwagenteilen;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;1. Quartal;02;30-Sonstiger Fahrzeugbau;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;1. Quartal;02;32-Herst. von sonstigen Waren;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;1. Quartal;02;33-Rep. + Install. v. Maschinen + Ausrüstungen;11;1277;4,5;175;137;6854;5367;24775;5472;3890;19401;4,4;23248;4729;18205
2024;1. Quartal;03;Verarbeitendes Gewerbe gesamt;114;28269;100;3888;138;144016;5094;653099;354340;118305;23103;100;620961;348504;21966
2024;1. Quartal;03;10-Herst. von Nahrungs- und Futtermitteln;7;616;2,2;80;130;1923;3122;11233;-;-;18235;1,7;10831;-;17583
2024;1. Quartal;03;11-Getränkeherstellung;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;1. Quartal;03;12-TabakVerarb.;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;1. Quartal;03;"18-Druckerzeugn.;Vervielf. Ton-,Bild-,Datentr.";4;945;3,3;121;128;2924;3094;11984;-;-;12681;1,8;11480;-;12148
2024;1. Quartal;03;20-Herst. von chemischen Erzeugnissen;4;319;1,1;42;132;1082;3392;9937;2932;1836;31150;1,5;7374;2833;23116
2024;1. Quartal;03;21-Herst. von pharmazeutischen Erzeugnissen;5;1646;5,8;204;124;13768;8365;38685;23234;21721;23502;5,9;27620;23040;16780
2024;1. Quartal;03;22-Herst. von Gummi- und Kunststoffwaren;3;346;1,2;45;130;1078;3116;6060;-;-;17514;0,9;6014;-;17382
2024;1. Quartal;03;23-Glas+Glasw.,Keramik,Verarb. v. Stein+Erden;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;1. Quartal;03;25-Herst. von Metallerzeugnissen;8;741;2,6;98;132;2234;3015;5807;-;-;7837;0,9;5718;-;7717
2024;1. Quartal;03;26-Herst. DVgeräten,elektron.+opt. Erzeugnissen;27;10911;38,6;1530;140;64272;5891;322054;192280;38252;29516;49,3;315004;191234;28870
2024;1. Quartal;03;27-Herst. von elektrischen Ausrüstungen;9;1408;5;187;133;5598;3976;37726;14416;3194;26794;5,8;34642;12392;24604
2024;1. Quartal;03;28-Maschinenbau;23;5748;20,3;776;135;24434;4251;79112;49753;21173;13763;12,1;77821;49050;13539
2024;1. Quartal;03;29-Herst. von Kraftwagen und Kraftwagenteilen;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;1. Quartal;03;30-Sonstiger Fahrzeugbau;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;1. Quartal;03;32-Herst. von sonstigen Waren;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;1. Quartal;03;33-Rep. + Install. v. Maschinen + Ausrüstungen;11;1284;4,5;174;136;8330;6488;29541;10650;9846;23007;4,5;27949;9512;21767
2024;2. Quartal;04;Verarbeitendes Gewerbe gesamt;113;28291;100;3948;140;135402;4786;664184;371741;86298;23477;100;629254;365277;22242
2024;2. Quartal;04;10-Herst. von Nahrungs- und Futtermitteln;7;626;2,2;83;133;1968;3144;10554;-;-;16859;1,6;10130;-;16182
2024;2. Quartal;04;11-Getränkeherstellung;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;2. Quartal;04;12-TabakVerarb.;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;2. Quartal;04;"18-Druckerzeugn.;Vervielf. Ton-,Bild-,Datentr.";4;936;3,3;123;131;2731;2918;11483;-;-;12268;1,7;10926;-;11673
2024;2. Quartal;04;20-Herst. von chemischen Erzeugnissen;4;312;1,1;42;135;1088;3487;8942;3059;1970;28660;1,3;6644;3011;21295
2024;2. Quartal;04;21-Herst. von pharmazeutischen Erzeugnissen;5;1634;5,8;207;127;8479;5189;40869;23095;21216;25012;6,2;27791;22891;17008
2024;2. Quartal;04;22-Herst. von Gummi- und Kunststoffwaren;3;341;1,2;45;132;1103;3235;5363;-;-;15727;0,8;5333;-;15639
2024;2. Quartal;04;23-Glas+Glasw.,Keramik,Verarb. v. Stein+Erden;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;2. Quartal;04;25-Herst. von Metallerzeugnissen;8;736;2,6;102;139;2329;3164;6975;439;328;9477;1,1;6944;439;9435
2024;2. Quartal;04;26-Herst. DVgeräten,elektron.+opt. Erzeugnissen;26;10892;38,5;1520;140;54858;5037;322892;202617;23618;29645;48,6;315662;201258;28981
2024;2. Quartal;04;27-Herst. von elektrischen Ausrüstungen;9;1418;5;202;142;7378;5203;42544;10577;4820;30003;6,4;39939;8838;28166
2024;2. Quartal;04;28-Maschinenbau;23;5805;20,5;824;142;28319;4878;77201;56055;12502;13299;11,6;75148;55034;12945
2024;2. Quartal;04;29-Herst. von Kraftwagen und Kraftwagenteilen;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;2. Quartal;04;30-Sonstiger Fahrzeugbau;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;2. Quartal;04;32-Herst. von sonstigen Waren;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;2. Quartal;04;33-Rep. + Install. v. Maschinen + Ausrüstungen;11;1280;4,5;179;140;6626;5177;26083;4572;3722;20377;3,9;23945;3192;18707
2024;2. Quartal;05;Verarbeitendes Gewerbe gesamt;113;28435;100;3778;133;141919;4991;663189;378788;113722;23323;100;630758;373747;22182
2024;2. Quartal;05;10-Herst. von Nahrungs- und Futtermitteln;7;687;2,4;89;130;2116;3080;11954;-;-;17400;1,8;11401;-;16595
2024;2. Quartal;05;11-Getränkeherstellung;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;2. Quartal;05;12-TabakVerarb.;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;2. Quartal;05;"18-Druckerzeugn.;Vervielf. Ton-,Bild-,Datentr.";4;931;3,3;119;128;2750;2954;11769;-;-;12641;1,8;11242;-;12075
2024;2. Quartal;05;20-Herst. von chemischen Erzeugnissen;4;312;1,1;39;125;1205;3862;7769;2452;1465;24901;1,2;5566;2351;17840
2024;2. Quartal;05;21-Herst. von pharmazeutischen Erzeugnissen;5;1635;5,7;198;121;7914;4840;38247;21446;21079;23393;5,8;26552;21222;16240
2024;2. Quartal;05;22-Herst. von Gummi- und Kunststoffwaren;3;338;1,2;42;124;1094;3237;5301;-;-;15683;0,8;5271;-;15595
2024;2. Quartal;05;23-Glas+Glasw.,Keramik,Verarb. v. Stein+Erden;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;2. Quartal;05;25-Herst. von Metallerzeugnissen;8;740;2,6;94;127;2353;3180;5234;-;-;7073;0,8;5210;-;7041
2024;2. Quartal;05;26-Herst. DVgeräten,elektron.+opt. Erzeugnissen;26;10977;38,6;1471;134;57391;5228;300557;176559;21238;27381;45,3;290695;173969;26482
2024;2. Quartal;05;27-Herst. von elektrischen Ausrüstungen;9;1397;4,9;183;131;6498;4651;29609;12072;4278;21195;4,5;28401;11447;20330
2024;2. Quartal;05;28-Maschinenbau;23;5817;20,5;784;135;30646;5268;115211;96627;28612;19806;17,4;114299;96134;19649
2024;2. Quartal;05;29-Herst. von Kraftwagen und Kraftwagenteilen;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;2. Quartal;05;30-Sonstiger Fahrzeugbau;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;2. Quartal;05;32-Herst. von sonstigen Waren;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;2. Quartal;05;33-Rep. + Install. v. Maschinen + Ausrüstungen;11;1271;4,5;168;132;6754;5314;24609;4354;3112;19362;3,7;23578;3828;18551
2024;2. Quartal;06;Verarbeitendes Gewerbe gesamt;113;28387;100;3736;132;141644;4990;763267;437644;138500;26888;100;733747;434056;25848
2024;2. Quartal;06;10-Herst. von Nahrungs- und Futtermitteln;7;698;2,5;92;132;2164;3100;11688;-;-;16745;1,5;11237;-;16099
2024;2. Quartal;06;11-Getränkeherstellung;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;2. Quartal;06;12-TabakVerarb.;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;2. Quartal;06;"18-Druckerzeugn.;Vervielf. Ton-,Bild-,Datentr.";4;930;3,3;115;124;2901;3119;10632;-;-;11432;1,4;10122;-;10884
2024;2. Quartal;06;20-Herst. von chemischen Erzeugnissen;4;315;1,1;39;124;1325;4206;8063;2847;1640;25597;1,1;5687;2800;18054
2024;2. Quartal;06;21-Herst. von pharmazeutischen Erzeugnissen;5;1641;5,8;191;116;9310;5673;36760;21600;20652;22401;4,8;26440;21457;16112
2024;2. Quartal;06;22-Herst. von Gummi- und Kunststoffwaren;3;328;1,2;41;125;1219;3716;4855;-;-;14802;0,6;4851;-;14790
2024;2. Quartal;06;23-Glas+Glasw.,Keramik,Verarb. v. Stein+Erden;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;2. Quartal;06;25-Herst. von Metallerzeugnissen;8;741;2,6;92;124;2344;3163;5726;371;255;7727;0,8;5710;371;7706
2024;2. Quartal;06;26-Herst. DVgeräten,elektron.+opt. Erzeugnissen;26;10865;38,3;1418;131;63201;5817;394010;236046;56214;36264;51,6;387638;235367;35678
2024;2. Quartal;06;27-Herst. von elektrischen Ausrüstungen;9;1417;5;183;129;5867;4140;37654;16651;8065;26573;4,9;36616;16195;25841
2024;2. Quartal;06;28-Maschinenbau;23;5826;20,5;774;133;26240;4504;99402;75226;12009;17062;13;97694;74175;16769
2024;2. Quartal;06;29-Herst. von Kraftwagen und Kraftwagenteilen;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;2. Quartal;06;30-Sonstiger Fahrzeugbau;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;2. Quartal;06;32-Herst. von sonstigen Waren;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;2. Quartal;06;33-Rep. + Install. v. Maschinen + Ausrüstungen;11;1287;4,5;172;134;7128;5538;24255;4381;3523;18846;3,2;22975;3855;17852
2024;3. Quartal;07;Verarbeitendes Gewerbe gesamt;113;28385;100;3825;135;131756;4642;578325;353729;112739;20374;100;540337;346999;19036
2024;3. Quartal;07;10-Herst. von Nahrungs- und Futtermitteln;7;708;2,5;93;131;2215;3129;12052;-;-;17023;2,1;11662;-;16472
2024;3. Quartal;07;11-Getränkeherstellung;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;3. Quartal;07;12-TabakVerarb.;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;3. Quartal;07;"18-Druckerzeugn.;Vervielf. Ton-,Bild-,Datentr.";4;924;3,3;125;135;2823;3055;10555;-;-;11423;1,8;10035;-;10860
2024;3. Quartal;07;20-Herst. von chemischen Erzeugnissen;4;310;1,1;37;119;1108;3574;9089;3047;2123;29319;1,6;6846;2958;22084
2024;3. Quartal;07;21-Herst. von pharmazeutischen Erzeugnissen;5;1639;5,8;200;122;7711;4705;38938;21053;20417;23757;6,7;25950;20889;15833
2024;3. Quartal;07;22-Herst. von Gummi- und Kunststoffwaren;3;326;1,1;40;123;1050;3221;5438;-;-;16681;0,9;5433;-;16666
2024;3. Quartal;07;23-Glas+Glasw.,Keramik,Verarb. v. Stein+Erden;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;3. Quartal;07;25-Herst. von Metallerzeugnissen;8;736;2,6;101;137;2333;3170;5755;-;-;7819;1;5687;-;7727
2024;3. Quartal;07;26-Herst. DVgeräten,elektron.+opt. Erzeugnissen;26;10860;38,3;1438;132;54126;4984;223518;153676;15859;20582;38,6;211694;150718;19493
2024;3. Quartal;07;27-Herst. von elektrischen Ausrüstungen;9;1405;4,9;205;146;6280;4470;32076;-;-;22830;5,5;29500;-;20996
2024;3. Quartal;07;28-Maschinenbau;23;5835;20,6;821;141;24844;4258;125335;93115;26704;21480;21,7;123606;92492;21184
2024;3. Quartal;07;29-Herst. von Kraftwagen und Kraftwagenteilen;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;3. Quartal;07;30-Sonstiger Fahrzeugbau;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;3. Quartal;07;32-Herst. von sonstigen Waren;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;3. Quartal;07;33-Rep. + Install. v. Maschinen + Ausrüstungen;11;1288;4,5;173;134;7322;5685;23301;4347;3378;18091;4;21894;3732;16998
2024;3. Quartal;08;Verarbeitendes Gewerbe gesamt;113;28413;100;3946;139;128785;4533;652190;356229;96579;22954;100;614827;346894;21639
2024;3. Quartal;08;10-Herst. von Nahrungs- und Futtermitteln;7;706;2,5;95;135;2139;3030;16996;-;-;24074;2,6;16540;-;23428
2024;3. Quartal;08;11-Getränkeherstellung;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;3. Quartal;08;12-TabakVerarb.;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;3. Quartal;08;"18-Druckerzeugn.;Vervielf. Ton-,Bild-,Datentr.";4;937;3,3;123;131;2805;2994;10836;-;-;11565;1,7;10303;-;10996
2024;3. Quartal;08;20-Herst. von chemischen Erzeugnissen;4;312;1,1;42;135;1086;3481;7724;2251;1423;24756;1,2;5647;2205;18099
2024;3. Quartal;08;21-Herst. von pharmazeutischen Erzeugnissen;5;1635;5,8;193;118;7551;4618;36329;20465;19966;22220;5,6;25542;20086;15622
2024;3. Quartal;08;22-Herst. von Gummi- und Kunststoffwaren;3;319;1,1;40;125;1063;3332;4574;-;-;14339;0,7;4559;-;14292
2024;3. Quartal;08;23-Glas+Glasw.,Keramik,Verarb. v. Stein+Erden;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;3. Quartal;08;25-Herst. von Metallerzeugnissen;8;746;2,6;101;135;2254;3021;6261;483;291;8393;1;6187;483;8294
2024;3. Quartal;08;26-Herst. DVgeräten,elektron.+opt. Erzeugnissen;26;10805;38;1510;140;54781;5070;309767;182053;20415;28669;47,5;299637;179288;27731
2024;3. Quartal;08;27-Herst. von elektrischen Ausrüstungen;9;1422;5;192;135;6828;4802;34096;12162;1612;23977;5,2;30146;9460;21200
2024;3. Quartal;08;28-Maschinenbau;23;5858;20,6;825;141;25473;4348;94274;66637;22373;16093;14,5;92272;65959;15751
2024;3. Quartal;08;29-Herst. von Kraftwagen und Kraftwagenteilen;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;3. Quartal;08;30-Sonstiger Fahrzeugbau;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;3. Quartal;08;32-Herst. von sonstigen Waren;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;3. Quartal;08;33-Rep. + Install. v. Maschinen + Ausrüstungen;11;1312;4,6;181;138;6907;5264;26167;5955;5504;19944;4;24017;4232;18306
2024;3. Quartal;09;Verarbeitendes Gewerbe gesamt;113;28528;100;3868;136;124504;4364;757385;442627;131755;26549;100;717590;434631;25154
2024;3. Quartal;09;10-Herst. von Nahrungs- und Futtermitteln;7;699;2,5;93;133;2140;3062;19028;-;-;27222;2,5;18577;-;26577
2024;3. Quartal;09;11-Getränkeherstellung;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;3. Quartal;09;12-TabakVerarb.;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;3. Quartal;09;"18-Druckerzeugn.;Vervielf. Ton-,Bild-,Datentr.";4;936;3,3;125;134;2887;3084;12399;-;-;13247;1,6;11841;-;12651
2024;3. Quartal;09;20-Herst. von chemischen Erzeugnissen;4;311;1,1;41;132;1102;3543;10023;2459;1481;32228;1,3;7432;2200;23897
2024;3. Quartal;09;21-Herst. von pharmazeutischen Erzeugnissen;5;1635;5,7;185;113;7574;4632;41375;24618;22736;25306;5,5;28381;24249;17358
2024;3. Quartal;09;22-Herst. von Gummi- und Kunststoffwaren;3;311;1,1;40;129;1117;3592;4559;-;-;14659;0,6;4541;-;14601
2024;3. Quartal;09;23-Glas+Glasw.,Keramik,Verarb. v. Stein+Erden;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;3. Quartal;09;25-Herst. von Metallerzeugnissen;8;746;2,6;97;130;2171;2910;8917;-;-;11953;1,2;8893;-;11921
2024;3. Quartal;09;26-Herst. DVgeräten,elektron.+opt. Erzeugnissen;26;10905;38,2;1490;137;51347;4709;302911;177859;49844;27777;40;289747;174697;26570
2024;3. Quartal;09;27-Herst. von elektrischen Ausrüstungen;9;1422;5;190;134;6104;4293;47687;-;-;33535;6,3;45873;-;32259
2024;3. Quartal;09;28-Maschinenbau;23;5873;20,6;802;137;25251;4300;110240;84741;13909;18771;14,6;109249;84222;18602
2024;3. Quartal;09;29-Herst. von Kraftwagen und Kraftwagenteilen;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;3. Quartal;09;30-Sonstiger Fahrzeugbau;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;3. Quartal;09;32-Herst. von sonstigen Waren;6;798;2,8;101;127;2418;3030;6263;-;-;7848;0,8;3630;-;4549
2024;3. Quartal;09;33-Rep. + Install. v. Maschinen + Ausrüstungen;11;1326;4,6;183;138;6874;5184;37117;10543;8313;27992;4,9;34396;8685;25940
2024;4. Quartal;10;Verarbeitendes Gewerbe gesamt;113;28478;100;3762;132;125905;4421;631703;371313;91235;22182;100;596110;363701;20932
2024;4. Quartal;10;10-Herst. von Nahrungs- und Futtermitteln;7;696;2,4;93;134;2182;3135;19870;-;-;28549;3,1;19441;-;27932
2024;4. Quartal;10;11-Getränkeherstellung;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;4. Quartal;10;12-TabakVerarb.;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;4. Quartal;10;"18-Druckerzeugn.;Vervielf. Ton-,Bild-,Datentr.";4;926;3,3;128;138;2860;3089;13066;-;-;14110;2,1;12228;-;13205
2024;4. Quartal;10;20-Herst. von chemischen Erzeugnissen;4;309;1,1;37;120;1245;4029;10959;2508;1533;35466;1,7;8820;2418;28544
2024;4. Quartal;10;21-Herst. von pharmazeutischen Erzeugnissen;5;1631;5,7;179;110;7650;4690;41017;21781;20345;25148;6,5;27646;21601;16950
2024;4. Quartal;10;22-Herst. von Gummi- und Kunststoffwaren;3;305;1,1;39;128;1046;3430;4795;-;-;15721;0,8;4777;-;15662
2024;4. Quartal;10;23-Glas+Glasw.,Keramik,Verarb. v. Stein+Erden;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;4. Quartal;10;25-Herst. von Metallerzeugnissen;8;738;2,6;91;123;2207;2991;5101;-;-;6912;0,8;5052;-;6846
2024;4. Quartal;10;26-Herst. DVgeräten,elektron.+opt. Erzeugnissen;26;10935;38,4;1456;133;50946;4659;284692;190428;16439;26035;45,1;277241;189201;25354
2024;4. Quartal;10;27-Herst. von elektrischen Ausrüstungen;9;1419;5;190;134;5815;4098;35675;22022;3336;25141;5,6;32169;19449;22670
2024;4. Quartal;10;28-Maschinenbau;23;5859;20,6;775;132;26085;4452;114788;83517;21107;19592;18,2;113004;82532;19287
2024;4. Quartal;10;29-Herst. von Kraftwagen und Kraftwagenteilen;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;4. Quartal;10;30-Sonstiger Fahrzeugbau;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;4. Quartal;10;32-Herst. von sonstigen Waren;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;4. Quartal;10;33-Rep. + Install. v. Maschinen + Ausrüstungen;11;1322;4,6;177;134;7133;5396;30229;10670;8098;22866;4,8;27796;8808;21026
2024;4. Quartal;11;Verarbeitendes Gewerbe gesamt;113;28521;100;3768;132;161706;5670;657997;358765;97095;23071;100;623721;354806;21869
2024;4. Quartal;11;10-Herst. von Nahrungs- und Futtermitteln;7;681;2,4;91;134;2819;4140;23644;2335;2182;34720;3,6;23280;2321;34185
2024;4. Quartal;11;11-Getränkeherstellung;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;4. Quartal;11;12-TabakVerarb.;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2024;4. Quartal;11;"18-Druckerzeugn.;Vervielf. Ton-,Bild-,Datentr.";4;921;3,2;127;138;2923;3174;13760;-;-;14940;2,1;12935;-;14045
2024;4. Quartal;11;20-Herst. von chemischen Erzeugnissen;4;311;1,1;39;125;1244;4000;9234;2774;1625;29691;1,4;6851;2554;22029
2024;4. Quartal;11;21-Herst. von pharmazeutischen Erzeugnissen;5;1627;5,7;184;113;12886;7920;34277;17165;16566;21068;5,2;21788;16985;13392
2024;4. Quartal;11;22-Herst. von Gummi- und Kunststoffwaren;3;309;1,1;31;100;989;3201;4221;-;-;13660;0,6;4140;-;13398
2024;4. Quartal;11;23-Glas+Glasw.,Keramik,Verarb. v. Stein+Erden;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
