Jahr;Statistischer Bezirk;Stadtteil zus.;Stadtbezirk mit zugeordneten Ortschaften;Stadtbezirk/Ortschaft;Stadtraum;Rückbaugebiete;Rückbau-Art;Gebäudeanzahl;Anzahl Wohnungen
2000;946  Niedergorbitz/Roßthal;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;000;Totalabriss;4;12
2000;984  Briesnitz-Süd;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;17 Briesnitz und westliche OS;000;Totalabriss;1;1
2000;985  Alt-Omsewitz;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;17 Briesnitz und westliche OS;000;Totalabriss;1;4
2000;986  Leutewitz;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;17 Briesnitz und westliche OS;000;Totalabriss;2;4
2000;997  Unkersdorf;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;OS Gompitz;17 Briesnitz und westliche OS;000;Totalabriss;4;5
2001;053  Friedrichst.(Klinikum);05 Friedrichstadt;StB 0 Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;000;Totalabriss;2;20
2001;144  Leipziger Vs.(Unterer Hecht);14 Leipziger Vorstadt;StB 1 Neustadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;000;Totalabriss;1;6
2001;213  Pieschen-Süd(Torgauer Str);21 Pieschen-Süd;StB 2 Pieschen;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;000;Totalabriss;1;1
2001;244  Trachau(Platanenstr);24 Trachau;StB 2 Pieschen;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;000;Totalabriss;3;8
2001;251  Leipziger Vs.-NW(Liststr);25 Pieschen-N/Trachenberge;StB 2 Pieschen;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;000;Totalabriss;1;1
2001;252  Pieschen-Nord(Riesaer Str);25 Pieschen-N/Trachenberge;StB 2 Pieschen;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;000;Totalabriss;3;15
2001;321  Wilschdorf;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;StB 3 Klotzsche;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;1
2001;322  Rähnitz;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;StB 3 Klotzsche;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;1
2001;351  Weixdorf;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;OS Weixdorf;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;2
2001;352  Lausa-Fuchsberg;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;OS Weixdorf;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;1
2001;356  Marsdorf;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;OS Weixdorf;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;2
2001;411  Loschwitz(Schevenstr);41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
2001;421  Weißer Hirsch;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;3
2001;426  Bühlau(Ullersdorfer Str);42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
2001;465  Eichbusch/Helfenberg/Rockau;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
2001;512  Blasewitz(Schillerpl);51 Blasewitz;StB 5 Blasewitz;StB 5 Blasewitz;08 Blasewitz, Striesen;000;Totalabriss;1;1
2001;527  Striesen-Ost(Bärensteiner Str);52 Striesen-Ost;StB 5 Blasewitz;StB 5 Blasewitz;08 Blasewitz, Striesen;000;Totalabriss;1;4
2001;545  Striesen-West(Alemannenstr);54 Striesen-West;StB 5 Blasewitz;StB 5 Blasewitz;08 Blasewitz, Striesen;000;Totalabriss;1;2
2001;579  Strehlen-Nordost(Basteistr);57 Gruna;StB 5 Blasewitz;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;000;Totalabriss;1;3
2001;621  Laubegast-Nord/Alttolkewitz;62 Laubegast;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;000;Totalabriss;1;2
2001;624  Laubegast(Altlaubegast);62 Laubegast;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;000;Totalabriss;2;3
2001;631  Kleinzschachwitz-Nord;63 Kleinzschachwitz;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;000;Totalabriss;1;2
2001;634  Zschieren;63 Kleinzschachwitz;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;000;Totalabriss;2;2
2001;713  Prohlis-Nord(Gubener Str);71 Prohlis-Nord;StB 7 Prohlis;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);000;Totalabriss;1;1
2001;742  Lockwitz;74 Lockwitz;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);000;Totalabriss;1;2
2001;743  Nickern;74 Lockwitz;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);000;Totalabriss;2;7
2001;751  Torna;75 Leubnitz-Neuostra;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);000;Totalabriss;1;4
2001;853  Gittersee;85 Coschütz/Gittersee;StB 8 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;000;Totalabriss;1;6
2001;866  Plauen(Kantstr);86 Plauen;StB 8 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;000;Totalabriss;1;2
2001;901  Cossebaude-Nord;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;OS Cossebaude;17 Briesnitz und westliche OS;000;Totalabriss;1;3
2001;911  Cotta(Cossebauder Str);91 Cotta;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;000;Totalabriss;1;1
2001;981  Stetzsch;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;17 Briesnitz und westliche OS;000;Totalabriss;1;1
2002;041  Wilsdruffer Vs.(Ostra-Allee);04 Wilsdruffer Vs./Seevs.-West;StB 0 Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;000;Totalabriss;1;4
2002;053  Friedrichst.(Klinikum);05 Friedrichstadt;StB 0 Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;000;Totalabriss;1;2
2002;054  Friedrichst.(Güterbahnhof);05 Friedrichstadt;StB 0 Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;000;Totalabriss;1;2
2002;067  Johannst.-Nord(Neubertstr);06 Johannstadt-Nord;StB 0 Altstadt;StB 0 Altstadt;02 Johannstadt;000;Totalabriss;1;4
2002;112  Äußere Neust.(Timäusstr);11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;000;Totalabriss;1;4
2002;114  Äußere Neust.(Böhmische Str);11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;000;Totalabriss;2;15
2002;118  Äußere Neust.(Tannenstr);11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;000;Totalabriss;1;2
2002;122  Radeberger Vs.(Forststr);12 Radeberger Vorstadt;StB 1 Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;000;Totalabriss;2;6
2002;144  Leipziger Vs.(Unterer Hecht);14 Leipziger Vorstadt;StB 1 Neustadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;000;Totalabriss;1;2
2002;146  Leipziger Vs.(Oberer Hecht);14 Leipziger Vorstadt;StB 1 Neustadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;000;Totalabriss;3;18
2002;212  Leipziger Vs.(Moritzburger St);21 Pieschen-Süd;StB 2 Pieschen;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;000;Totalabriss;3;12
2002;213  Pieschen-Süd(Torgauer Str);21 Pieschen-Süd;StB 2 Pieschen;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;000;Totalabriss;5;12
2002;222  Trachau-Süd(Bunsenstr);22 Mickten;StB 2 Pieschen;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;000;Totalabriss;2;2
2002;225  Mickten(Sternstr);22 Mickten;StB 2 Pieschen;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;000;Totalabriss;1;7
2002;233  Kaditz(Altkaditz);23 Kaditz;StB 2 Pieschen;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;000;Totalabriss;1;1
2002;311  Klotzsche(Altklotzsche);31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;StB 3 Klotzsche;06 StB Klotzsche und nördliche OS;000;Totalabriss;2;2
2002;316  Klotzsche(Königswald-Nord);31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;StB 3 Klotzsche;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;1
2002;321  Wilschdorf;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;StB 3 Klotzsche;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;1
2002;323  Hellerau(Festspielhaus);32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;StB 3 Klotzsche;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;1
2002;354  Alt-Lausa/Friedersdorf;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;OS Weixdorf;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;1
2002;355  Gomlitz;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;OS Weixdorf;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;2
2002;363  Heidehof;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;OS Langebrück;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;1
2002;411  Loschwitz(Schevenstr);41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
2002;412  Loschwitz(Körnerplatz);41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;6
2002;423  Loschwitz-NO(Am Weißen Adler);42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;2
2002;462  Pappritz-West;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
2002;465  Eichbusch/Helfenberg/Rockau;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
2002;514  Blasewitz(Kretschmerstr);51 Blasewitz;StB 5 Blasewitz;StB 5 Blasewitz;08 Blasewitz, Striesen;000;Totalabriss;1;2
2002;521  Striesen-Ost(Sickingenstr);52 Striesen-Ost;StB 5 Blasewitz;StB 5 Blasewitz;08 Blasewitz, Striesen;000;Totalabriss;1;1
2002;545  Striesen-West(Alemannenstr);54 Striesen-West;StB 5 Blasewitz;StB 5 Blasewitz;08 Blasewitz, Striesen;000;Totalabriss;1;4
2002;614  Leuben/Niedersedlitz(Sachsenw);61 Leuben;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;000;Totalabriss;2;10
2002;621  Laubegast-Nord/Alttolkewitz;62 Laubegast;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;000;Totalabriss;1;1
2002;624  Laubegast(Altlaubegast);62 Laubegast;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;000;Totalabriss;1;3
2002;626  Laubegast(Kärntner Weg);62 Laubegast;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;000;Totalabriss;1;1
2002;631  Kleinzschachwitz-Nord;63 Kleinzschachwitz;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;000;Totalabriss;1;4
2002;634  Zschieren;63 Kleinzschachwitz;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;000;Totalabriss;1;1
2002;732  Niedersedlitz(Dorfstr);73 Niedersedlitz;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);000;Totalabriss;1;5
2002;741  Luga;74 Lockwitz;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);000;Totalabriss;1;1
2002;743  Nickern;74 Lockwitz;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);000;Totalabriss;1;1
2002;754  Leubnitz(Fritz-Busch-Str);75 Leubnitz-Neuostra;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);000;Totalabriss;2;12
2002;774  Reick(Mügelner Str);77 Reick;StB 7 Prohlis;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);000;Totalabriss;1;5
2002;852  Coschütz-West;85 Coschütz/Gittersee;StB 8 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;000;Totalabriss;1;6
2002;853  Gittersee;85 Coschütz/Gittersee;StB 8 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;000;Totalabriss;1;6
2002;861  Plauen(Würzburger Str-West);86 Plauen;StB 8 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;000;Totalabriss;1;1
2002;862  Plauen(Würzburger Str-Ost);86 Plauen;StB 8 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;000;Totalabriss;1;2
2002;903  Gohlis;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;OS Cossebaude;17 Briesnitz und westliche OS;000;Totalabriss;1;1
2002;904  Niederwartha;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;OS Cossebaude;17 Briesnitz und westliche OS;000;Totalabriss;1;3
2002;912  Cotta(Grillparzerplatz);91 Cotta;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;000;Totalabriss;1;2
2002;921  Löbtau-Nord(Ebertplatz);92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;000;Totalabriss;1;6
2002;922  Löbtau-Nord(Altlöbtau);92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;000;Totalabriss;4;32
2002;934  Löbtau-Süd(Zauckeroder Str);93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;000;Totalabriss;1;1
2002;936  Löbtau-Süd(Rabenauer Str);93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;000;Totalabriss;1;16
2002;944  Naußlitz-Süd;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;000;Totalabriss;1;3
2002;946  Niedergorbitz/Roßthal;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;000;Totalabriss;1;5
2002;977  Neu-Omsewitz(Harthaer-West);97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;16 Gorbitz;StB 9 Cotta/Gebiet01: Kräutersiedlung;Totalabriss;9;108
2002;977  Neu-Omsewitz(Harthaer-West);97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;16 Gorbitz;StB 9 Cotta/Gebiet01: Kräutersiedlung;Teilabriss;23;145
2002;985  Alt-Omsewitz;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;17 Briesnitz und westliche OS;000;Totalabriss;1;4
2002;986  Leutewitz;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;17 Briesnitz und westliche OS;000;Totalabriss;1;1
2002;993  Pennrich;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;OS Gompitz;17 Briesnitz und westliche OS;000;Totalabriss;1;1
2003;042  Wilsdruffer Vs.(Ermischstr);04 Wilsdruffer Vs./Seevs.-West;StB 0 Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;000;Totalabriss;2;20
2003;051  Friedrichst.(Löbtauer Str);05 Friedrichstadt;StB 0 Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;000;Totalabriss;1;3
2003;118  Äußere Neust.(Tannenstr);11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;000;Totalabriss;1;3
2003;222  Trachau-Süd(Bunsenstr);22 Mickten;StB 2 Pieschen;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;000;Totalabriss;3;25
2003;244  Trachau(Platanenstr);24 Trachau;StB 2 Pieschen;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;000;Totalabriss;1;1
2003;256  Pieschen-Nord(Duckwitzstr);25 Pieschen-N/Trachenberge;StB 2 Pieschen;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;000;Totalabriss;2;3
2003;311  Klotzsche(Altklotzsche);31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;StB 3 Klotzsche;06 StB Klotzsche und nördliche OS;000;Totalabriss;7;10
2003;321  Wilschdorf;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;StB 3 Klotzsche;06 StB Klotzsche und nördliche OS;000;Totalabriss;2;2
2003;322  Rähnitz;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;StB 3 Klotzsche;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;1
2003;352  Lausa-Fuchsberg;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;OS Weixdorf;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;1
2003;354  Alt-Lausa/Friedersdorf;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;OS Weixdorf;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;1
2003;411  Loschwitz(Schevenstr);41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
2003;412  Loschwitz(Körnerplatz);41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;3;3
2003;421  Weißer Hirsch;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
2003;451  Weißig (Heidestr./Marienbäder);45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
2003;462  Pappritz-West;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
2003;512  Blasewitz(Schillerpl);51 Blasewitz;StB 5 Blasewitz;StB 5 Blasewitz;08 Blasewitz, Striesen;000;Totalabriss;2;2
2003;536  Striesen-Süd(Haenel-Clauß-Pl);53 Striesen-Süd;StB 5 Blasewitz;StB 5 Blasewitz;08 Blasewitz, Striesen;000;Totalabriss;1;3
2003;551  Tolkewitz(Wehlener Str);55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;000;Totalabriss;1;1
2003;566  Seidnitz(Altseidnitz);56 Seidnitz/Dobritz;StB 5 Blasewitz;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;000;Totalabriss;1;2
2003;577  Gruna(Beilstr);57 Gruna;StB 5 Blasewitz;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;000;Totalabriss;2;2
2003;614  Leuben/Niedersedlitz(Sachsenw);61 Leuben;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;Restliche (stadtweit) geförderte Rückbauten;Totalabriss;8;72
2003;622  Laubegast(Burgenlandstr);62 Laubegast;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;Restliche (stadtweit) geförderte Rückbauten;Totalabriss;2;18
2003;624  Laubegast(Altlaubegast);62 Laubegast;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;000;Totalabriss;3;4
2003;626  Laubegast(Kärntner Weg);62 Laubegast;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;000;Totalabriss;1;6
2003;632  Kleinzschachwitz-Süd;63 Kleinzschachwitz;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;000;Totalabriss;1;1
2003;633  Meußlitz;63 Kleinzschachwitz;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;000;Totalabriss;3;4
2003;634  Zschieren;63 Kleinzschachwitz;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;000;Totalabriss;4;4
2003;732  Niedersedlitz(Dorfstr);73 Niedersedlitz;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);000;Totalabriss;1;1
2003;741  Luga;74 Lockwitz;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);000;Totalabriss;2;2
2003;743  Nickern;74 Lockwitz;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);000;Totalabriss;2;3
2003;755  Leubnitz(Altleubnitz);75 Leubnitz-Neuostra;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);000;Totalabriss;1;1
2003;756  Leubnitz(Wieckestr);75 Leubnitz-Neuostra;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);000;Totalabriss;1;5
2003;773  Reick(Lübbenauer Str);77 Reick;StB 7 Prohlis;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis/Gebiet05: Reicker/Prohliser Str.;Totalabriss;12;144
2003;774  Reick(Mügelner Str);77 Reick;StB 7 Prohlis;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);000;Totalabriss;2;3
2003;853  Gittersee;85 Coschütz/Gittersee;StB 8 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;000;Totalabriss;1;1
2003;861  Plauen(Würzburger Str-West);86 Plauen;StB 8 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;000;Totalabriss;1;1
2003;862  Plauen(Würzburger Str-Ost);86 Plauen;StB 8 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;000;Totalabriss;1;1
2003;864  Plauen(Nöthnitzer Str);86 Plauen;StB 8 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;000;Totalabriss;1;2
2003;902  Cossebaude-Süd;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;OS Cossebaude;17 Briesnitz und westliche OS;000;Totalabriss;1;1
2003;903  Gohlis;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;OS Cossebaude;17 Briesnitz und westliche OS;000;Totalabriss;7;10
2003;904  Niederwartha;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;OS Cossebaude;17 Briesnitz und westliche OS;000;Totalabriss;1;1
2003;911  Cotta(Cossebauder Str);91 Cotta;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;Restliche (stadtweit) geförderte Rückbauten;Totalabriss;2;8
2003;913  Cotta(Weidentalstr-West);91 Cotta;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;Restliche (stadtweit) geförderte Rückbauten;Totalabriss;1;12
2003;914  Cotta(Weidentalstr-Ost);91 Cotta;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;Restliche (stadtweit) geförderte Rückbauten;Totalabriss;1;12
2003;915  Cotta(Sachsdorfer Str);91 Cotta;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;000;Totalabriss;1;1
2003;922  Löbtau-Nord(Altlöbtau);92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;000;Totalabriss;2;25
2003;923  Löbtau-Nord(Grumbacher Str);92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;000;Totalabriss;1;2
2003;931  Löbtau-Süd(Schillingstr);93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;000;Totalabriss;1;7
2003;932  Löbtau-Süd(Frankenbergstr);93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;000;Totalabriss;4;24
2003;946  Niedergorbitz/Roßthal;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;000;Totalabriss;2;2
2003;981  Stetzsch;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;17 Briesnitz und westliche OS;000;Totalabriss;1;2
2003;983  Briesnitz-Nord;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;17 Briesnitz und westliche OS;000;Totalabriss;2;6
2003;985  Alt-Omsewitz;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;17 Briesnitz und westliche OS;000;Totalabriss;1;1
