Jahr;Quartal;Einwohnerbewegung;Wanderungsgebiet;Staatsangehörigkeit;Geschlecht;Anzahl Einwohner
2014;4. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Ausländer;männlich;68
2014;4. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Ausländer;weiblich;41
2014;4. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Deutsche;männlich;831
2014;4. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Deutsche;weiblich;631
2014;4. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Ausländer;männlich;446
2014;4. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Ausländer;weiblich;102
2014;4. Quartal;Zuzug;Umland Dresden;Deutsche;männlich;733
2014;4. Quartal;Zuzug;Umland Dresden;Deutsche;weiblich;643
2014;4. Quartal;Zuzug;Umland Dresden;Ausländer;männlich;62
2014;4. Quartal;Zuzug;Umland Dresden;Ausländer;weiblich;45
2014;4. Quartal;Fortzug;unbekannt;Deutsche;männlich;398
2014;4. Quartal;Fortzug;unbekannt;Deutsche;weiblich;180
2014;4. Quartal;Fortzug;unbekannt;Ausländer;männlich;496
2014;4. Quartal;Fortzug;unbekannt;Ausländer;weiblich;179
2014;4. Quartal;Fortzug;Ausland;Deutsche;männlich;128
2014;4. Quartal;Fortzug;Ausland;Deutsche;weiblich;104
2014;4. Quartal;Fortzug;Ausland;Ausländer;männlich;332
2014;4. Quartal;Fortzug;Ausland;Ausländer;weiblich;243
2014;4. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Deutsche;männlich;616
2014;4. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Deutsche;weiblich;565
2014;4. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Ausländer;männlich;157
2014;4. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Ausländer;weiblich;91
2014;4. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Deutsche;männlich;452
2014;4. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Deutsche;weiblich;471
2014;4. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Ausländer;männlich;57
2014;4. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Ausländer;weiblich;52
2014;4. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Deutsche;männlich;470
2014;4. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Deutsche;weiblich;430
2014;4. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Ausländer;männlich;49
2014;4. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Ausländer;weiblich;47
2014;4. Quartal;Fortzug;Umland Dresden;Deutsche;männlich;840
2014;4. Quartal;Fortzug;Umland Dresden;Deutsche;weiblich;798
2014;4. Quartal;Fortzug;Umland Dresden;Ausländer;männlich;25
2014;4. Quartal;Fortzug;Umland Dresden;Ausländer;weiblich;18
2014;4. Quartal;Umzug;Innerhalb Dresdens;Deutsche;männlich;4590
2014;4. Quartal;Umzug;Innerhalb Dresdens;Deutsche;weiblich;4427
2014;4. Quartal;Umzug;Innerhalb Dresdens;Ausländer;männlich;1013
2014;4. Quartal;Umzug;Innerhalb Dresdens;Ausländer;weiblich;701
2015;1. Quartal;Zuzug;unbekannt;Deutsche;männlich;230
2015;1. Quartal;Zuzug;unbekannt;Deutsche;weiblich;97
2015;1. Quartal;Zuzug;unbekannt;Ausländer;männlich;107
2015;1. Quartal;Zuzug;unbekannt;Ausländer;weiblich;11
2015;1. Quartal;Zuzug;Ausland;Deutsche;männlich;86
2015;1. Quartal;Zuzug;Ausland;Deutsche;weiblich;60
2015;1. Quartal;Zuzug;Ausland;Ausländer;männlich;615
2015;1. Quartal;Zuzug;Ausland;Ausländer;weiblich;427
2015;1. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Deutsche;männlich;456
2015;1. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Deutsche;weiblich;365
2015;1. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Ausländer;männlich;140
2015;1. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Ausländer;weiblich;67
2015;1. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Deutsche;männlich;369
2015;1. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Deutsche;weiblich;348
2015;1. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Ausländer;männlich;61
2015;1. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Ausländer;weiblich;43
2015;1. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Deutsche;männlich;540
2015;1. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Deutsche;weiblich;442
2015;1. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Ausländer;männlich;348
2015;1. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Ausländer;weiblich;144
2015;1. Quartal;Zuzug;Umland Dresden;Deutsche;männlich;677
2015;1. Quartal;Zuzug;Umland Dresden;Deutsche;weiblich;568
2015;1. Quartal;Zuzug;Umland Dresden;Ausländer;männlich;55
2015;1. Quartal;Zuzug;Umland Dresden;Ausländer;weiblich;36
2015;1. Quartal;Fortzug;unbekannt;Deutsche;männlich;384
2015;1. Quartal;Fortzug;unbekannt;Deutsche;weiblich;181
2015;1. Quartal;Fortzug;unbekannt;Ausländer;männlich;406
2015;1. Quartal;Fortzug;unbekannt;Ausländer;weiblich;142
2015;1. Quartal;Fortzug;Ausland;Deutsche;männlich;130
2015;1. Quartal;Fortzug;Ausland;Deutsche;weiblich;116
2015;1. Quartal;Fortzug;Ausland;Ausländer;männlich;414
2015;1. Quartal;Fortzug;Ausland;Ausländer;weiblich;359
2015;1. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Deutsche;männlich;514
2015;1. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Deutsche;weiblich;476
2015;1. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Ausländer;männlich;155
2015;1. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Ausländer;weiblich;78
2015;1. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Deutsche;männlich;313
2015;1. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Deutsche;weiblich;325
2015;1. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Ausländer;männlich;52
2015;1. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Ausländer;weiblich;36
2015;1. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Deutsche;männlich;364
2015;1. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Deutsche;weiblich;320
2015;1. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Ausländer;männlich;54
2015;1. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Ausländer;weiblich;35
2015;1. Quartal;Fortzug;Umland Dresden;Deutsche;männlich;726
2015;1. Quartal;Fortzug;Umland Dresden;Deutsche;weiblich;723
2015;1. Quartal;Fortzug;Umland Dresden;Ausländer;männlich;33
2015;1. Quartal;Fortzug;Umland Dresden;Ausländer;weiblich;31
2015;1. Quartal;Umzug;Innerhalb Dresdens;Deutsche;männlich;4494
2015;1. Quartal;Umzug;Innerhalb Dresdens;Deutsche;weiblich;4234
2015;1. Quartal;Umzug;Innerhalb Dresdens;Ausländer;männlich;983
2015;1. Quartal;Umzug;Innerhalb Dresdens;Ausländer;weiblich;517
2015;2. Quartal;Zuzug;unbekannt;Deutsche;männlich;187
2015;2. Quartal;Zuzug;unbekannt;Deutsche;weiblich;87
2015;2. Quartal;Zuzug;unbekannt;Ausländer;männlich;93
2015;2. Quartal;Zuzug;unbekannt;Ausländer;weiblich;12
2015;2. Quartal;Zuzug;Ausland;Deutsche;männlich;90
2015;2. Quartal;Zuzug;Ausland;Deutsche;weiblich;70
2015;2. Quartal;Zuzug;Ausland;Ausländer;männlich;697
2015;2. Quartal;Zuzug;Ausland;Ausländer;weiblich;510
2015;2. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Deutsche;männlich;456
2015;2. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Deutsche;weiblich;397
2015;2. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Ausländer;männlich;113
2015;2. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Ausländer;weiblich;76
2015;2. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Deutsche;männlich;348
2015;2. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Deutsche;weiblich;332
2015;2. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Ausländer;männlich;42
2015;2. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Ausländer;weiblich;24
2015;2. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Deutsche;männlich;469
2015;2. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Deutsche;weiblich;379
2015;2. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Ausländer;männlich;392
2015;2. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Ausländer;weiblich;149
2015;2. Quartal;Zuzug;Umland Dresden;Deutsche;männlich;646
2015;2. Quartal;Zuzug;Umland Dresden;Deutsche;weiblich;604
2015;2. Quartal;Zuzug;Umland Dresden;Ausländer;männlich;71
2015;2. Quartal;Zuzug;Umland Dresden;Ausländer;weiblich;29
2015;2. Quartal;Fortzug;unbekannt;Deutsche;männlich;217
2015;2. Quartal;Fortzug;unbekannt;Deutsche;weiblich;89
2015;2. Quartal;Fortzug;unbekannt;Ausländer;männlich;190
2015;2. Quartal;Fortzug;unbekannt;Ausländer;weiblich;36
2015;2. Quartal;Fortzug;Ausland;Deutsche;männlich;115
2015;2. Quartal;Fortzug;Ausland;Deutsche;weiblich;91
2015;2. Quartal;Fortzug;Ausland;Ausländer;männlich;308
2015;2. Quartal;Fortzug;Ausland;Ausländer;weiblich;234
2015;2. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Deutsche;männlich;488
2015;2. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Deutsche;weiblich;369
2015;2. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Ausländer;männlich;162
2015;2. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Ausländer;weiblich;117
2015;2. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Deutsche;männlich;324
2015;2. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Deutsche;weiblich;347
2015;2. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Ausländer;männlich;60
2015;2. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Ausländer;weiblich;48
2015;2. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Deutsche;männlich;338
2015;2. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Deutsche;weiblich;275
2015;2. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Ausländer;männlich;48
2015;2. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Ausländer;weiblich;36
2015;2. Quartal;Fortzug;Umland Dresden;Deutsche;männlich;733
2015;2. Quartal;Fortzug;Umland Dresden;Deutsche;weiblich;721
2015;2. Quartal;Fortzug;Umland Dresden;Ausländer;männlich;37
2015;2. Quartal;Fortzug;Umland Dresden;Ausländer;weiblich;23
2015;2. Quartal;Umzug;Innerhalb Dresdens;Deutsche;männlich;4803
2015;2. Quartal;Umzug;Innerhalb Dresdens;Deutsche;weiblich;4663
2015;2. Quartal;Umzug;Innerhalb Dresdens;Ausländer;männlich;1030
2015;2. Quartal;Umzug;Innerhalb Dresdens;Ausländer;weiblich;641
2015;3. Quartal;Zuzug;unbekannt;Deutsche;männlich;203
2015;3. Quartal;Zuzug;unbekannt;Deutsche;weiblich;84
2015;3. Quartal;Zuzug;unbekannt;Ausländer;männlich;147
2015;3. Quartal;Zuzug;unbekannt;Ausländer;weiblich;12
2015;3. Quartal;Zuzug;Ausland;Deutsche;männlich;119
2015;3. Quartal;Zuzug;Ausland;Deutsche;weiblich;100
2015;3. Quartal;Zuzug;Ausland;Ausländer;männlich;1719
2015;3. Quartal;Zuzug;Ausland;Ausländer;weiblich;871
2015;3. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Deutsche;männlich;695
2015;3. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Deutsche;weiblich;687
2015;3. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Ausländer;männlich;167
2015;3. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Ausländer;weiblich;104
2015;3. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Deutsche;männlich;629
2015;3. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Deutsche;weiblich;634
2015;3. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Ausländer;männlich;80
2015;3. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Ausländer;weiblich;40
2015;3. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Deutsche;männlich;696
2015;3. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Deutsche;weiblich;743
2015;3. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Ausländer;männlich;1112
2015;3. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Ausländer;weiblich;181
2015;3. Quartal;Zuzug;Umland Dresden;Deutsche;männlich;803
2015;3. Quartal;Zuzug;Umland Dresden;Deutsche;weiblich;765
2015;3. Quartal;Zuzug;Umland Dresden;Ausländer;männlich;74
2015;3. Quartal;Zuzug;Umland Dresden;Ausländer;weiblich;56
2015;3. Quartal;Fortzug;unbekannt;Deutsche;männlich;403
2015;3. Quartal;Fortzug;unbekannt;Deutsche;weiblich;178
2015;3. Quartal;Fortzug;unbekannt;Ausländer;männlich;401
2015;3. Quartal;Fortzug;unbekannt;Ausländer;weiblich;109
2015;3. Quartal;Fortzug;Ausland;Deutsche;männlich;197
2015;3. Quartal;Fortzug;Ausland;Deutsche;weiblich;173
2015;3. Quartal;Fortzug;Ausland;Ausländer;männlich;626
2015;3. Quartal;Fortzug;Ausland;Ausländer;weiblich;534
2015;3. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Deutsche;männlich;761
2015;3. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Deutsche;weiblich;697
2015;3. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Ausländer;männlich;224
2015;3. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Ausländer;weiblich;155
2015;3. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Deutsche;männlich;553
2015;3. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Deutsche;weiblich;502
2015;3. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Ausländer;männlich;65
2015;3. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Ausländer;weiblich;53
2015;3. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Deutsche;männlich;558
2015;3. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Deutsche;weiblich;576
2015;3. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Ausländer;männlich;556
2015;3. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Ausländer;weiblich;86
2015;3. Quartal;Fortzug;Umland Dresden;Deutsche;männlich;887
2015;3. Quartal;Fortzug;Umland Dresden;Deutsche;weiblich;936
2015;3. Quartal;Fortzug;Umland Dresden;Ausländer;männlich;132
2015;3. Quartal;Fortzug;Umland Dresden;Ausländer;weiblich;46
2015;3. Quartal;Umzug;Innerhalb Dresdens;Deutsche;männlich;4758
2015;3. Quartal;Umzug;Innerhalb Dresdens;Deutsche;weiblich;4787
2015;3. Quartal;Umzug;Innerhalb Dresdens;Ausländer;männlich;1006
2015;3. Quartal;Umzug;Innerhalb Dresdens;Ausländer;weiblich;639
2015;4. Quartal;Zuzug;unbekannt;Deutsche;männlich;197
2015;4. Quartal;Zuzug;unbekannt;Deutsche;weiblich;92
2015;4. Quartal;Zuzug;unbekannt;Ausländer;männlich;190
2015;4. Quartal;Zuzug;unbekannt;Ausländer;weiblich;38
2015;4. Quartal;Zuzug;Ausland;Deutsche;männlich;80
2015;4. Quartal;Zuzug;Ausland;Deutsche;weiblich;68
2015;4. Quartal;Zuzug;Ausland;Ausländer;männlich;3897
2015;4. Quartal;Zuzug;Ausland;Ausländer;weiblich;1736
2015;4. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Deutsche;männlich;896
2015;4. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Deutsche;weiblich;769
2015;4. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Ausländer;männlich;187
2015;4. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Ausländer;weiblich;91
2015;4. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Deutsche;männlich;792
2015;4. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Deutsche;weiblich;730
2015;4. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Ausländer;männlich;60
2015;4. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Ausländer;weiblich;55
2015;4. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Deutsche;männlich;836
2015;4. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Deutsche;weiblich;751
2015;4. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Ausländer;männlich;647
2015;4. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Ausländer;weiblich;182
2015;4. Quartal;Zuzug;Umland Dresden;Deutsche;männlich;783
2015;4. Quartal;Zuzug;Umland Dresden;Deutsche;weiblich;682
2015;4. Quartal;Zuzug;Umland Dresden;Ausländer;männlich;183
2015;4. Quartal;Zuzug;Umland Dresden;Ausländer;weiblich;82
2015;4. Quartal;Fortzug;unbekannt;Deutsche;männlich;347
2015;4. Quartal;Fortzug;unbekannt;Deutsche;weiblich;183
2015;4. Quartal;Fortzug;unbekannt;Ausländer;männlich;510
2015;4. Quartal;Fortzug;unbekannt;Ausländer;weiblich;110
2015;4. Quartal;Fortzug;Ausland;Deutsche;männlich;98
2015;4. Quartal;Fortzug;Ausland;Deutsche;weiblich;100
2015;4. Quartal;Fortzug;Ausland;Ausländer;männlich;385
2015;4. Quartal;Fortzug;Ausland;Ausländer;weiblich;247
2015;4. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Deutsche;männlich;642
2015;4. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Deutsche;weiblich;546
2015;4. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Ausländer;männlich;184
2015;4. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Ausländer;weiblich;116
2015;4. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Deutsche;männlich;482
2015;4. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Deutsche;weiblich;470
2015;4. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Ausländer;männlich;106
2015;4. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Ausländer;weiblich;62
2015;4. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Deutsche;männlich;499
2015;4. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Deutsche;weiblich;427
2015;4. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Ausländer;männlich;1177
2015;4. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Ausländer;weiblich;501
2015;4. Quartal;Fortzug;Umland Dresden;Deutsche;männlich;802
2015;4. Quartal;Fortzug;Umland Dresden;Deutsche;weiblich;768
2015;4. Quartal;Fortzug;Umland Dresden;Ausländer;männlich;453
2015;4. Quartal;Fortzug;Umland Dresden;Ausländer;weiblich;136
2015;4. Quartal;Umzug;Innerhalb Dresdens;Deutsche;männlich;5026
2015;4. Quartal;Umzug;Innerhalb Dresdens;Deutsche;weiblich;4707
2015;4. Quartal;Umzug;Innerhalb Dresdens;Ausländer;männlich;1645
2015;4. Quartal;Umzug;Innerhalb Dresdens;Ausländer;weiblich;808
2016;1. Quartal;Zuzug;unbekannt;Deutsche;männlich;219
2016;1. Quartal;Zuzug;unbekannt;Deutsche;weiblich;78
2016;1. Quartal;Zuzug;unbekannt;Ausländer;männlich;176
2016;1. Quartal;Zuzug;unbekannt;Ausländer;weiblich;27
2016;1. Quartal;Zuzug;Ausland;Deutsche;männlich;77
2016;1. Quartal;Zuzug;Ausland;Deutsche;weiblich;55
2016;1. Quartal;Zuzug;Ausland;Ausländer;männlich;1691
2016;1. Quartal;Zuzug;Ausland;Ausländer;weiblich;1021
2016;1. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Deutsche;männlich;379
2016;1. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Deutsche;weiblich;351
2016;1. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Ausländer;männlich;155
2016;1. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Ausländer;weiblich;66
2016;1. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Deutsche;männlich;375
2016;1. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Deutsche;weiblich;285
2016;1. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Ausländer;männlich;49
2016;1. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Ausländer;weiblich;35
2016;1. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Deutsche;männlich;535
2016;1. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Deutsche;weiblich;432
2016;1. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Ausländer;männlich;331
2016;1. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Ausländer;weiblich;94
2016;1. Quartal;Zuzug;Umland Dresden;Deutsche;männlich;654
2016;1. Quartal;Zuzug;Umland Dresden;Deutsche;weiblich;557
2016;1. Quartal;Zuzug;Umland Dresden;Ausländer;männlich;215
2016;1. Quartal;Zuzug;Umland Dresden;Ausländer;weiblich;49
2016;1. Quartal;Fortzug;unbekannt;Deutsche;männlich;350
2016;1. Quartal;Fortzug;unbekannt;Deutsche;weiblich;139
2016;1. Quartal;Fortzug;unbekannt;Ausländer;männlich;438
2016;1. Quartal;Fortzug;unbekannt;Ausländer;weiblich;95
2016;1. Quartal;Fortzug;Ausland;Deutsche;männlich;122
2016;1. Quartal;Fortzug;Ausland;Deutsche;weiblich;102
2016;1. Quartal;Fortzug;Ausland;Ausländer;männlich;493
2016;1. Quartal;Fortzug;Ausland;Ausländer;weiblich;422
2016;1. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Deutsche;männlich;475
2016;1. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Deutsche;weiblich;438
2016;1. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Ausländer;männlich;200
2016;1. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Ausländer;weiblich;130
2016;1. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Deutsche;männlich;358
2016;1. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Deutsche;weiblich;350
2016;1. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Ausländer;männlich;43
2016;1. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Ausländer;weiblich;34
2016;1. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Deutsche;männlich;378
2016;1. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Deutsche;weiblich;344
2016;1. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Ausländer;männlich;738
2016;1. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Ausländer;weiblich;410
2016;1. Quartal;Fortzug;Umland Dresden;Deutsche;männlich;784
2016;1. Quartal;Fortzug;Umland Dresden;Deutsche;weiblich;760
2016;1. Quartal;Fortzug;Umland Dresden;Ausländer;männlich;286
2016;1. Quartal;Fortzug;Umland Dresden;Ausländer;weiblich;145
2016;1. Quartal;Umzug;Innerhalb Dresdens;Deutsche;männlich;4295
2016;1. Quartal;Umzug;Innerhalb Dresdens;Deutsche;weiblich;4101
2016;1. Quartal;Umzug;Innerhalb Dresdens;Ausländer;männlich;2139
2016;1. Quartal;Umzug;Innerhalb Dresdens;Ausländer;weiblich;681
2016;2. Quartal;Zuzug;unbekannt;Deutsche;männlich;193
2016;2. Quartal;Zuzug;unbekannt;Deutsche;weiblich;86
2016;2. Quartal;Zuzug;unbekannt;Ausländer;männlich;266
2016;2. Quartal;Zuzug;unbekannt;Ausländer;weiblich;19
2016;2. Quartal;Zuzug;Ausland;Deutsche;männlich;97
2016;2. Quartal;Zuzug;Ausland;Deutsche;weiblich;54
2016;2. Quartal;Zuzug;Ausland;Ausländer;männlich;1116
2016;2. Quartal;Zuzug;Ausland;Ausländer;weiblich;771
2016;2. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Deutsche;männlich;432
2016;2. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Deutsche;weiblich;376
2016;2. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Ausländer;männlich;138
2016;2. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Ausländer;weiblich;60
2016;2. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Deutsche;männlich;340
2016;2. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Deutsche;weiblich;315
2016;2. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Ausländer;männlich;49
2016;2. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Ausländer;weiblich;35
