Jahr;Stadtbezirk mit zugeordneten Ortschaften;Fahrzeugart;Kraftstoffart;Schadstoffgruppe für Kraftfahrzeuge (Umwelt-Plakette) nach Feinstaubverordnung;Anzahl
2019;StB 0 Altstadt;PKW;Diesel;Schadstoffgruppe 3 - Gelb;275
2019;StB 0 Altstadt;PKW;Diesel;Schadstoffgruppe 4 - Grün;6136
2019;StB 0 Altstadt;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";51
2019;StB 0 Altstadt;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;201
2019;StB 0 Altstadt;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";136
2019;StB 0 Altstadt;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;44
2019;StB 0 Altstadt;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;133
2019;StB 0 Altstadt;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;2600
2019;StB 1 Neustadt;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";232
2019;StB 1 Neustadt;PKW;Benzin;Schadstoffgruppe 4 - Grün;10093
2019;StB 1 Neustadt;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";164
2019;StB 1 Neustadt;PKW;Diesel;Schadstoffgruppe 2 - Rot;148
2019;StB 1 Neustadt;PKW;Diesel;Schadstoffgruppe 3 - Gelb;422
2019;StB 1 Neustadt;PKW;Diesel;Schadstoffgruppe 4 - Grün;5571
2019;StB 1 Neustadt;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";30
2019;StB 1 Neustadt;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;87
2019;StB 1 Neustadt;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";186
2019;StB 1 Neustadt;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;77
2019;StB 1 Neustadt;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;135
2019;StB 1 Neustadt;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;1755
2019;StB 2 Pieschen;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";226
2019;StB 2 Pieschen;PKW;Benzin;Schadstoffgruppe 4 - Grün;15035
2019;StB 2 Pieschen;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";118
2019;StB 2 Pieschen;PKW;Diesel;Schadstoffgruppe 2 - Rot;103
2019;StB 2 Pieschen;PKW;Diesel;Schadstoffgruppe 3 - Gelb;402
2019;StB 2 Pieschen;PKW;Diesel;Schadstoffgruppe 4 - Grün;5889
2019;StB 2 Pieschen;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";32
2019;StB 2 Pieschen;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;154
2019;StB 2 Pieschen;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";181
2019;StB 2 Pieschen;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;78
2019;StB 2 Pieschen;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;219
2019;StB 2 Pieschen;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;2211
2019;StB 3 Klotzsche/nördliche Ortschaften;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";256
2019;StB 3 Klotzsche/nördliche Ortschaften;PKW;Benzin;Schadstoffgruppe 4 - Grün;11145
2019;StB 3 Klotzsche/nördliche Ortschaften;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";47
2019;StB 3 Klotzsche/nördliche Ortschaften;PKW;Diesel;Schadstoffgruppe 2 - Rot;56
2019;StB 3 Klotzsche/nördliche Ortschaften;PKW;Diesel;Schadstoffgruppe 3 - Gelb;266
2019;StB 3 Klotzsche/nördliche Ortschaften;PKW;Diesel;Schadstoffgruppe 4 - Grün;5163
2019;StB 3 Klotzsche/nördliche Ortschaften;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";52
2019;StB 3 Klotzsche/nördliche Ortschaften;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;69
2019;StB 3 Klotzsche/nördliche Ortschaften;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";196
2019;StB 3 Klotzsche/nördliche Ortschaften;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;52
2019;StB 3 Klotzsche/nördliche Ortschaften;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;119
2019;StB 3 Klotzsche/nördliche Ortschaften;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;1711
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";344
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;PKW;Benzin;Schadstoffgruppe 4 - Grün;11851
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";64
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;PKW;Diesel;Schadstoffgruppe 2 - Rot;87
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;PKW;Diesel;Schadstoffgruppe 3 - Gelb;327
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;PKW;Diesel;Schadstoffgruppe 4 - Grün;4971
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";59
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;47
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";259
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;47
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;123
2019;StB 4 Loschwitz/OS Schönfeld-Weißig;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;973
2019;StB 5 Blasewitz;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";354
2019;StB 5 Blasewitz;PKW;Benzin;Schadstoffgruppe 4 - Grün;26872
2019;StB 5 Blasewitz;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";77
2019;StB 5 Blasewitz;PKW;Diesel;Schadstoffgruppe 2 - Rot;109
2019;StB 5 Blasewitz;PKW;Diesel;Schadstoffgruppe 3 - Gelb;427
2019;StB 5 Blasewitz;PKW;Diesel;Schadstoffgruppe 4 - Grün;8287
2019;StB 5 Blasewitz;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";40
2019;StB 5 Blasewitz;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;154
2019;StB 5 Blasewitz;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";93
2019;StB 5 Blasewitz;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;46
2019;StB 5 Blasewitz;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;112
2019;StB 5 Blasewitz;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;1314
2019;StB 6 Leuben;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";212
2019;StB 6 Leuben;PKW;Benzin;Schadstoffgruppe 4 - Grün;13429
2019;StB 6 Leuben;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";55
2019;StB 6 Leuben;PKW;Diesel;Schadstoffgruppe 2 - Rot;62
2019;StB 6 Leuben;PKW;Diesel;Schadstoffgruppe 3 - Gelb;255
2019;StB 6 Leuben;PKW;Diesel;Schadstoffgruppe 4 - Grün;3700
2019;StB 6 Leuben;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";42
2019;StB 6 Leuben;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;81
2019;StB 6 Leuben;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";110
2019;StB 6 Leuben;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;55
2019;StB 6 Leuben;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;127
2019;StB 6 Leuben;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;1097
2019;StB 7 Prohlis;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";257
2019;StB 7 Prohlis;PKW;Benzin;Schadstoffgruppe 4 - Grün;17782
2019;StB 7 Prohlis;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";60
2019;StB 7 Prohlis;PKW;Diesel;Schadstoffgruppe 2 - Rot;69
2019;StB 7 Prohlis;PKW;Diesel;Schadstoffgruppe 3 - Gelb;348
2019;StB 7 Prohlis;PKW;Diesel;Schadstoffgruppe 4 - Grün;5447
2019;StB 7 Prohlis;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";48
2019;StB 7 Prohlis;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;97
2019;StB 7 Prohlis;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";127
2019;StB 7 Prohlis;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;60
2019;StB 7 Prohlis;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;188
2019;StB 7 Prohlis;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;1560
2019;StB 8 Plauen;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";247
2019;StB 8 Plauen;PKW;Benzin;Schadstoffgruppe 4 - Grün;15218
2019;StB 8 Plauen;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";61
2019;StB 8 Plauen;PKW;Diesel;Schadstoffgruppe 2 - Rot;61
2019;StB 8 Plauen;PKW;Diesel;Schadstoffgruppe 3 - Gelb;296
2019;StB 8 Plauen;PKW;Diesel;Schadstoffgruppe 4 - Grün;5593
2019;StB 8 Plauen;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";36
2019;StB 8 Plauen;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;103
2019;StB 8 Plauen;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";90
2019;StB 8 Plauen;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;34
2019;StB 8 Plauen;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;122
2019;StB 8 Plauen;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;1490
2019;StB 9 Cotta/westliche Ortschaften;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";402
2019;StB 9 Cotta/westliche Ortschaften;PKW;Benzin;Schadstoffgruppe 4 - Grün;25738
2019;StB 9 Cotta/westliche Ortschaften;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";83
2019;StB 9 Cotta/westliche Ortschaften;PKW;Diesel;Schadstoffgruppe 2 - Rot;116
2019;StB 9 Cotta/westliche Ortschaften;PKW;Diesel;Schadstoffgruppe 3 - Gelb;505
2019;StB 9 Cotta/westliche Ortschaften;PKW;Diesel;Schadstoffgruppe 4 - Grün;8356
2019;StB 9 Cotta/westliche Ortschaften;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";99
2019;StB 9 Cotta/westliche Ortschaften;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;153
2019;StB 9 Cotta/westliche Ortschaften;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";256
2019;StB 9 Cotta/westliche Ortschaften;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;100
2019;StB 9 Cotta/westliche Ortschaften;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;224
2019;StB 9 Cotta/westliche Ortschaften;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;1918
2019;unbekannt;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";0
2019;unbekannt;PKW;Benzin;Schadstoffgruppe 4 - Grün;61
2019;unbekannt;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";0
2019;unbekannt;PKW;Diesel;Schadstoffgruppe 2 - Rot;0
2019;unbekannt;PKW;Diesel;Schadstoffgruppe 3 - Gelb;0
2019;unbekannt;PKW;Diesel;Schadstoffgruppe 4 - Grün;16
2019;unbekannt;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";1
2019;unbekannt;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;1
2019;unbekannt;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";5
2019;unbekannt;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;0
2019;unbekannt;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;0
2019;unbekannt;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;38
2020;StB 0 Altstadt;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";143
2020;StB 0 Altstadt;PKW;Benzin;Schadstoffgruppe 4 - Grün;14693
2020;StB 0 Altstadt;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";28
2020;StB 0 Altstadt;PKW;Diesel;Schadstoffgruppe 2 - Rot;50
2020;StB 0 Altstadt;PKW;Diesel;Schadstoffgruppe 3 - Gelb;237
2020;StB 0 Altstadt;PKW;Diesel;Schadstoffgruppe 4 - Grün;6120
2020;StB 0 Altstadt;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";38
2020;StB 0 Altstadt;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;209
2020;StB 0 Altstadt;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";137
2020;StB 0 Altstadt;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;37
2020;StB 0 Altstadt;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;123
2020;StB 0 Altstadt;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;2603
2020;StB 1 Neustadt;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";233
2020;StB 1 Neustadt;PKW;Benzin;Schadstoffgruppe 4 - Grün;10411
2020;StB 1 Neustadt;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";177
2020;StB 1 Neustadt;PKW;Diesel;Schadstoffgruppe 2 - Rot;146
2020;StB 1 Neustadt;PKW;Diesel;Schadstoffgruppe 3 - Gelb;380
2020;StB 1 Neustadt;PKW;Diesel;Schadstoffgruppe 4 - Grün;5656
2020;StB 1 Neustadt;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";31
2020;StB 1 Neustadt;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;92
2020;StB 1 Neustadt;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";188
2020;StB 1 Neustadt;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;69
2020;StB 1 Neustadt;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;126
2020;StB 1 Neustadt;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;1875
2020;StB 2 Pieschen;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";228
2020;StB 2 Pieschen;PKW;Benzin;Schadstoffgruppe 4 - Grün;15271
2020;StB 2 Pieschen;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";113
2020;StB 2 Pieschen;PKW;Diesel;Schadstoffgruppe 2 - Rot;100
2020;StB 2 Pieschen;PKW;Diesel;Schadstoffgruppe 3 - Gelb;375
2020;StB 2 Pieschen;PKW;Diesel;Schadstoffgruppe 4 - Grün;6059
2020;StB 2 Pieschen;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";35
2020;StB 2 Pieschen;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;171
2020;StB 2 Pieschen;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";173
2020;StB 2 Pieschen;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;81
2020;StB 2 Pieschen;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;195
2020;StB 2 Pieschen;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;2257
2020;StB 3 Klotzsche/nördliche Ortschaften;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";261
2020;StB 3 Klotzsche/nördliche Ortschaften;PKW;Benzin;Schadstoffgruppe 4 - Grün;11385
2020;StB 3 Klotzsche/nördliche Ortschaften;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";51
2020;StB 3 Klotzsche/nördliche Ortschaften;PKW;Diesel;Schadstoffgruppe 2 - Rot;51
2020;StB 3 Klotzsche/nördliche Ortschaften;PKW;Diesel;Schadstoffgruppe 3 - Gelb;238
2020;StB 3 Klotzsche/nördliche Ortschaften;PKW;Diesel;Schadstoffgruppe 4 - Grün;5201
2020;StB 3 Klotzsche/nördliche Ortschaften;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";57
2020;StB 3 Klotzsche/nördliche Ortschaften;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;78
2020;StB 3 Klotzsche/nördliche Ortschaften;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";196
2020;StB 3 Klotzsche/nördliche Ortschaften;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;48
2020;StB 3 Klotzsche/nördliche Ortschaften;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;111
2020;StB 3 Klotzsche/nördliche Ortschaften;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;1756
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";365
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;PKW;Benzin;Schadstoffgruppe 4 - Grün;12029
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";70
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;PKW;Diesel;Schadstoffgruppe 2 - Rot;87
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;PKW;Diesel;Schadstoffgruppe 3 - Gelb;293
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;PKW;Diesel;Schadstoffgruppe 4 - Grün;5052
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";65
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;52
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";254
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;41
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;114
2020;StB 4 Loschwitz/OS Schönfeld-Weißig;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;1055
2020;StB 5 Blasewitz;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";370
2020;StB 5 Blasewitz;PKW;Benzin;Schadstoffgruppe 4 - Grün;27255
2020;StB 5 Blasewitz;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";78
2020;StB 5 Blasewitz;PKW;Diesel;Schadstoffgruppe 2 - Rot;100
2020;StB 5 Blasewitz;PKW;Diesel;Schadstoffgruppe 3 - Gelb;359
2020;StB 5 Blasewitz;PKW;Diesel;Schadstoffgruppe 4 - Grün;8284
2020;StB 5 Blasewitz;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";42
2020;StB 5 Blasewitz;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;164
2020;StB 5 Blasewitz;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";98
2020;StB 5 Blasewitz;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;51
2020;StB 5 Blasewitz;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;92
2020;StB 5 Blasewitz;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;1375
2020;StB 6 Leuben;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";224
2020;StB 6 Leuben;PKW;Benzin;Schadstoffgruppe 4 - Grün;13438
2020;StB 6 Leuben;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";58
2020;StB 6 Leuben;PKW;Diesel;Schadstoffgruppe 2 - Rot;67
2020;StB 6 Leuben;PKW;Diesel;Schadstoffgruppe 3 - Gelb;228
2020;StB 6 Leuben;PKW;Diesel;Schadstoffgruppe 4 - Grün;3806
2020;StB 6 Leuben;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";43
2020;StB 6 Leuben;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;89
2020;StB 6 Leuben;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";107
2020;StB 6 Leuben;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;52
2020;StB 6 Leuben;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;112
2020;StB 6 Leuben;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;1166
2020;StB 7 Prohlis;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";274
2020;StB 7 Prohlis;PKW;Benzin;Schadstoffgruppe 4 - Grün;18120
2020;StB 7 Prohlis;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";62
2020;StB 7 Prohlis;PKW;Diesel;Schadstoffgruppe 2 - Rot;71
2020;StB 7 Prohlis;PKW;Diesel;Schadstoffgruppe 3 - Gelb;305
2020;StB 7 Prohlis;PKW;Diesel;Schadstoffgruppe 4 - Grün;5525
2020;StB 7 Prohlis;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";47
2020;StB 7 Prohlis;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;97
2020;StB 7 Prohlis;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";118
2020;StB 7 Prohlis;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;55
2020;StB 7 Prohlis;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;141
2020;StB 7 Prohlis;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;1800
2020;StB 8 Plauen;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";251
2020;StB 8 Plauen;PKW;Benzin;Schadstoffgruppe 4 - Grün;15299
2020;StB 8 Plauen;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";62
2020;StB 8 Plauen;PKW;Diesel;Schadstoffgruppe 2 - Rot;57
2020;StB 8 Plauen;PKW;Diesel;Schadstoffgruppe 3 - Gelb;258
2020;StB 8 Plauen;PKW;Diesel;Schadstoffgruppe 4 - Grün;5743
2020;StB 8 Plauen;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";40
2020;StB 8 Plauen;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;106
2020;StB 8 Plauen;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";81
2020;StB 8 Plauen;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;24
2020;StB 8 Plauen;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;108
2020;StB 8 Plauen;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;1536
2020;StB 9 Cotta/westliche Ortschaften;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";422
2020;StB 9 Cotta/westliche Ortschaften;PKW;Benzin;Schadstoffgruppe 4 - Grün;26039
2020;StB 9 Cotta/westliche Ortschaften;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";89
2020;StB 9 Cotta/westliche Ortschaften;PKW;Diesel;Schadstoffgruppe 2 - Rot;115
2020;StB 9 Cotta/westliche Ortschaften;PKW;Diesel;Schadstoffgruppe 3 - Gelb;443
2020;StB 9 Cotta/westliche Ortschaften;PKW;Diesel;Schadstoffgruppe 4 - Grün;8592
2020;StB 9 Cotta/westliche Ortschaften;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";104
2020;StB 9 Cotta/westliche Ortschaften;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;144
2020;StB 9 Cotta/westliche Ortschaften;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";243
2020;StB 9 Cotta/westliche Ortschaften;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;96
2020;StB 9 Cotta/westliche Ortschaften;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;210
2020;StB 9 Cotta/westliche Ortschaften;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;2062
2020;unbekannt;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";0
2020;unbekannt;PKW;Benzin;Schadstoffgruppe 4 - Grün;66
2020;unbekannt;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";0
2020;unbekannt;PKW;Diesel;Schadstoffgruppe 2 - Rot;0
2020;unbekannt;PKW;Diesel;Schadstoffgruppe 3 - Gelb;0
2020;unbekannt;PKW;Diesel;Schadstoffgruppe 4 - Grün;19
2020;unbekannt;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";1
2020;unbekannt;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;1
2020;unbekannt;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";4
2020;unbekannt;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;0
2020;unbekannt;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;0
2020;unbekannt;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;43
2021;StB 0 Altstadt;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";153
2021;StB 0 Altstadt;PKW;Benzin;Schadstoffgruppe 4 - Grün;14880
2021;StB 0 Altstadt;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";33
2021;StB 0 Altstadt;PKW;Diesel;Schadstoffgruppe 2 - Rot;53
2021;StB 0 Altstadt;PKW;Diesel;Schadstoffgruppe 3 - Gelb;219
2021;StB 0 Altstadt;PKW;Diesel;Schadstoffgruppe 4 - Grün;6001
2021;StB 0 Altstadt;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";51
