Jahresquartal;Stadtraum;Stadtbezirk mit zugeordneten Ortschaften;AltK_13IRB-2-5-9-14-17-24-29-44-59-64-74-84-;Geschlecht;Anzahl Einwohner
20144;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;45 - 59 Jahre;männlich;3632
20144;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;45 - 59 Jahre;weiblich;3617
20144;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;60 - 64 Jahre;männlich;1077
20144;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;60 - 64 Jahre;weiblich;1226
20144;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;65 - 74 Jahre;männlich;1902
20144;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;65 - 74 Jahre;weiblich;2103
20144;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;75 - 84 Jahre;männlich;1183
20144;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;75 - 84 Jahre;weiblich;1389
20144;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;85 Jahre u.älter;männlich;266
20144;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;85 Jahre u.älter;weiblich;590
20144;13 Südvorstadt, Zschertnitz;StB 8 Plauen;00 - 02 Jahre;männlich;434
20144;13 Südvorstadt, Zschertnitz;StB 8 Plauen;00 - 02 Jahre;weiblich;391
20144;13 Südvorstadt, Zschertnitz;StB 8 Plauen;03 - 05 Jahre;männlich;357
20144;13 Südvorstadt, Zschertnitz;StB 8 Plauen;03 - 05 Jahre;weiblich;342
20144;13 Südvorstadt, Zschertnitz;StB 8 Plauen;06 - 09 Jahre;männlich;356
20144;13 Südvorstadt, Zschertnitz;StB 8 Plauen;06 - 09 Jahre;weiblich;345
20144;13 Südvorstadt, Zschertnitz;StB 8 Plauen;10 - 14 Jahre;männlich;399
20144;13 Südvorstadt, Zschertnitz;StB 8 Plauen;10 - 14 Jahre;weiblich;378
20144;13 Südvorstadt, Zschertnitz;StB 8 Plauen;15 - 17 Jahre;männlich;198
20144;13 Südvorstadt, Zschertnitz;StB 8 Plauen;15 - 17 Jahre;weiblich;196
20144;13 Südvorstadt, Zschertnitz;StB 8 Plauen;18 - 24 Jahre;männlich;3700
20144;13 Südvorstadt, Zschertnitz;StB 8 Plauen;18 - 24 Jahre;weiblich;2509
20144;13 Südvorstadt, Zschertnitz;StB 8 Plauen;25 - 29 Jahre;männlich;2482
20144;13 Südvorstadt, Zschertnitz;StB 8 Plauen;25 - 29 Jahre;weiblich;1613
20144;13 Südvorstadt, Zschertnitz;StB 8 Plauen;30 - 44 Jahre;männlich;2750
20144;13 Südvorstadt, Zschertnitz;StB 8 Plauen;30 - 44 Jahre;weiblich;2112
20144;13 Südvorstadt, Zschertnitz;StB 8 Plauen;45 - 59 Jahre;männlich;1948
20144;13 Südvorstadt, Zschertnitz;StB 8 Plauen;45 - 59 Jahre;weiblich;1940
20144;13 Südvorstadt, Zschertnitz;StB 8 Plauen;60 - 64 Jahre;männlich;642
20144;13 Südvorstadt, Zschertnitz;StB 8 Plauen;60 - 64 Jahre;weiblich;832
20144;13 Südvorstadt, Zschertnitz;StB 8 Plauen;65 - 74 Jahre;männlich;1427
20144;13 Südvorstadt, Zschertnitz;StB 8 Plauen;65 - 74 Jahre;weiblich;1811
20144;13 Südvorstadt, Zschertnitz;StB 8 Plauen;75 - 84 Jahre;männlich;1142
20144;13 Südvorstadt, Zschertnitz;StB 8 Plauen;75 - 84 Jahre;weiblich;1459
20144;13 Südvorstadt, Zschertnitz;StB 8 Plauen;85 Jahre u.älter;männlich;239
20144;13 Südvorstadt, Zschertnitz;StB 8 Plauen;85 Jahre u.älter;weiblich;510
20144;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;00 - 02 Jahre;männlich;419
20144;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;00 - 02 Jahre;weiblich;403
20144;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;03 - 05 Jahre;männlich;403
20144;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;03 - 05 Jahre;weiblich;404
20144;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;06 - 09 Jahre;männlich;470
20144;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;06 - 09 Jahre;weiblich;418
20144;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;10 - 14 Jahre;männlich;508
20144;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;10 - 14 Jahre;weiblich;465
20144;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;15 - 17 Jahre;männlich;283
20144;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;15 - 17 Jahre;weiblich;257
20144;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;18 - 24 Jahre;männlich;1017
20144;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;18 - 24 Jahre;weiblich;906
20144;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;25 - 29 Jahre;männlich;1135
20144;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;25 - 29 Jahre;weiblich;933
20144;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;30 - 44 Jahre;männlich;2761
20144;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;30 - 44 Jahre;weiblich;2436
20144;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;45 - 59 Jahre;männlich;2415
20144;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;45 - 59 Jahre;weiblich;2372
20144;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;60 - 64 Jahre;männlich;746
20144;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;60 - 64 Jahre;weiblich;871
20144;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;65 - 74 Jahre;männlich;1229
20144;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;65 - 74 Jahre;weiblich;1357
20144;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;75 - 84 Jahre;männlich;852
20144;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;75 - 84 Jahre;weiblich;1044
20144;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;85 Jahre u.älter;männlich;194
20144;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;85 Jahre u.älter;weiblich;469
20144;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;00 - 02 Jahre;männlich;879
20144;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;00 - 02 Jahre;weiblich;809
20144;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;03 - 05 Jahre;männlich;692
20144;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;03 - 05 Jahre;weiblich;659
20144;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;06 - 09 Jahre;männlich;694
20144;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;06 - 09 Jahre;weiblich;635
20144;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;10 - 14 Jahre;männlich;674
20144;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;10 - 14 Jahre;weiblich;579
20144;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;15 - 17 Jahre;männlich;303
20144;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;15 - 17 Jahre;weiblich;282
20144;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;18 - 24 Jahre;männlich;2322
20144;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;18 - 24 Jahre;weiblich;2453
20144;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;25 - 29 Jahre;männlich;2991
20144;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;25 - 29 Jahre;weiblich;2824
20144;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;30 - 44 Jahre;männlich;5178
20144;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;30 - 44 Jahre;weiblich;4231
20144;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;45 - 59 Jahre;männlich;3444
20144;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;45 - 59 Jahre;weiblich;3347
20144;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;60 - 64 Jahre;männlich;831
20144;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;60 - 64 Jahre;weiblich;950
20144;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;65 - 74 Jahre;männlich;1251
20144;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;65 - 74 Jahre;weiblich;1456
20144;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;75 - 84 Jahre;männlich;762
20144;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;75 - 84 Jahre;weiblich;1111
20144;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;85 Jahre u.älter;männlich;179
20144;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;85 Jahre u.älter;weiblich;510
20144;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;00 - 02 Jahre;männlich;282
20144;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;00 - 02 Jahre;weiblich;274
20144;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;03 - 05 Jahre;männlich;325
20144;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;03 - 05 Jahre;weiblich;262
20144;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;06 - 09 Jahre;männlich;343
20144;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;06 - 09 Jahre;weiblich;339
20144;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;10 - 14 Jahre;männlich;363
20144;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;10 - 14 Jahre;weiblich;332
20144;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;15 - 17 Jahre;männlich;198
20144;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;15 - 17 Jahre;weiblich;184
20144;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;18 - 24 Jahre;männlich;1182
20144;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;18 - 24 Jahre;weiblich;915
20144;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;25 - 29 Jahre;männlich;1190
20144;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;25 - 29 Jahre;weiblich;811
20144;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;30 - 44 Jahre;männlich;2063
20144;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;30 - 44 Jahre;weiblich;1512
20144;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;45 - 59 Jahre;männlich;2219
20144;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;45 - 59 Jahre;weiblich;2201
20144;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;60 - 64 Jahre;männlich;930
20144;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;60 - 64 Jahre;weiblich;937
20144;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;65 - 74 Jahre;männlich;1045
20144;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;65 - 74 Jahre;weiblich;1101
20144;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;75 - 84 Jahre;männlich;494
20144;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;75 - 84 Jahre;weiblich;821
20144;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;85 Jahre u.älter;männlich;108
20144;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;85 Jahre u.älter;weiblich;496
20144;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;00 - 02 Jahre;männlich;375
20144;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;00 - 02 Jahre;weiblich;338
20144;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;03 - 05 Jahre;männlich;345
20144;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;03 - 05 Jahre;weiblich;340
20144;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;06 - 09 Jahre;männlich;480
20144;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;06 - 09 Jahre;weiblich;432
20144;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;10 - 14 Jahre;männlich;518
20144;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;10 - 14 Jahre;weiblich;466
20144;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;15 - 17 Jahre;männlich;265
20144;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;15 - 17 Jahre;weiblich;308
20144;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;18 - 24 Jahre;männlich;526
20144;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;18 - 24 Jahre;weiblich;477
20144;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;25 - 29 Jahre;männlich;628
20144;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;25 - 29 Jahre;weiblich;657
20144;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;30 - 44 Jahre;männlich;2430
20144;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;30 - 44 Jahre;weiblich;2314
20144;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;45 - 59 Jahre;männlich;2854
20144;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;45 - 59 Jahre;weiblich;2796
20144;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;60 - 64 Jahre;männlich;787
20144;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;60 - 64 Jahre;weiblich;820
20144;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;65 - 74 Jahre;männlich;1242
20144;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;65 - 74 Jahre;weiblich;1291
20144;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;75 - 84 Jahre;männlich;761
20144;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;75 - 84 Jahre;weiblich;896
20144;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;85 Jahre u.älter;männlich;131
20144;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;85 Jahre u.älter;weiblich;341
20151;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;00 - 02 Jahre;männlich;360
20151;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;00 - 02 Jahre;weiblich;344
20151;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;03 - 05 Jahre;männlich;300
20151;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;03 - 05 Jahre;weiblich;250
20151;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;06 - 09 Jahre;männlich;280
20151;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;06 - 09 Jahre;weiblich;254
20151;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;10 - 14 Jahre;männlich;253
20151;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;10 - 14 Jahre;weiblich;270
20151;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;15 - 17 Jahre;männlich;168
20151;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;15 - 17 Jahre;weiblich;165
20151;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;18 - 24 Jahre;männlich;2265
20151;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;18 - 24 Jahre;weiblich;2078
20151;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;25 - 29 Jahre;männlich;2399
20151;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;25 - 29 Jahre;weiblich;1787
20151;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;30 - 44 Jahre;männlich;3048
20151;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;30 - 44 Jahre;weiblich;2097
20151;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;45 - 59 Jahre;männlich;2082
20151;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;45 - 59 Jahre;weiblich;1878
20151;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;60 - 64 Jahre;männlich;564
20151;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;60 - 64 Jahre;weiblich;636
20151;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;65 - 74 Jahre;männlich;1047
20151;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;65 - 74 Jahre;weiblich;1489
20151;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;75 - 84 Jahre;männlich;1759
20151;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;75 - 84 Jahre;weiblich;2850
20151;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;85 Jahre u.älter;männlich;456
20151;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;85 Jahre u.älter;weiblich;1257
20151;02 Johannstadt;StB 0 Altstadt;00 - 02 Jahre;männlich;325
20151;02 Johannstadt;StB 0 Altstadt;00 - 02 Jahre;weiblich;309
20151;02 Johannstadt;StB 0 Altstadt;03 - 05 Jahre;männlich;272
20151;02 Johannstadt;StB 0 Altstadt;03 - 05 Jahre;weiblich;279
20151;02 Johannstadt;StB 0 Altstadt;06 - 09 Jahre;männlich;324
20151;02 Johannstadt;StB 0 Altstadt;06 - 09 Jahre;weiblich;273
20151;02 Johannstadt;StB 0 Altstadt;10 - 14 Jahre;männlich;291
20151;02 Johannstadt;StB 0 Altstadt;10 - 14 Jahre;weiblich;314
20151;02 Johannstadt;StB 0 Altstadt;15 - 17 Jahre;männlich;155
20151;02 Johannstadt;StB 0 Altstadt;15 - 17 Jahre;weiblich;155
20151;02 Johannstadt;StB 0 Altstadt;18 - 24 Jahre;männlich;894
20151;02 Johannstadt;StB 0 Altstadt;18 - 24 Jahre;weiblich;980
20151;02 Johannstadt;StB 0 Altstadt;25 - 29 Jahre;männlich;1131
20151;02 Johannstadt;StB 0 Altstadt;25 - 29 Jahre;weiblich;1027
20151;02 Johannstadt;StB 0 Altstadt;30 - 44 Jahre;männlich;2149
20151;02 Johannstadt;StB 0 Altstadt;30 - 44 Jahre;weiblich;1859
20151;02 Johannstadt;StB 0 Altstadt;45 - 59 Jahre;männlich;1590
20151;02 Johannstadt;StB 0 Altstadt;45 - 59 Jahre;weiblich;1734
20151;02 Johannstadt;StB 0 Altstadt;60 - 64 Jahre;männlich;498
20151;02 Johannstadt;StB 0 Altstadt;60 - 64 Jahre;weiblich;702
20151;02 Johannstadt;StB 0 Altstadt;65 - 74 Jahre;männlich;1503
20151;02 Johannstadt;StB 0 Altstadt;65 - 74 Jahre;weiblich;2196
20151;02 Johannstadt;StB 0 Altstadt;75 - 84 Jahre;männlich;1549
20151;02 Johannstadt;StB 0 Altstadt;75 - 84 Jahre;weiblich;2271
20151;02 Johannstadt;StB 0 Altstadt;85 Jahre u.älter;männlich;395
20151;02 Johannstadt;StB 0 Altstadt;85 Jahre u.älter;weiblich;986
20151;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;00 - 02 Jahre;männlich;838
20151;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;00 - 02 Jahre;weiblich;744
20151;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;03 - 05 Jahre;männlich;704
20151;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;03 - 05 Jahre;weiblich;638
20151;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;06 - 09 Jahre;männlich;736
20151;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;06 - 09 Jahre;weiblich;712
20151;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;10 - 14 Jahre;männlich;640
20151;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;10 - 14 Jahre;weiblich;682
20151;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;15 - 17 Jahre;männlich;304
20151;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;15 - 17 Jahre;weiblich;321
20151;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;18 - 24 Jahre;männlich;1689
20151;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;18 - 24 Jahre;weiblich;1760
20151;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;25 - 29 Jahre;männlich;2773
20151;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;25 - 29 Jahre;weiblich;2614
20151;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;30 - 44 Jahre;männlich;6084
20151;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;30 - 44 Jahre;weiblich;4960
20151;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;45 - 59 Jahre;männlich;3010
20151;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;45 - 59 Jahre;weiblich;2405
20151;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;60 - 64 Jahre;männlich;508
20151;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;60 - 64 Jahre;weiblich;510
20151;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;65 - 74 Jahre;männlich;780
20151;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;65 - 74 Jahre;weiblich;967
20151;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;75 - 84 Jahre;männlich;602
20151;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;75 - 84 Jahre;weiblich;843
20151;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;85 Jahre u.älter;männlich;147
20151;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;85 Jahre u.älter;weiblich;451
20151;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;00 - 02 Jahre;männlich;265
20151;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;00 - 02 Jahre;weiblich;279
20151;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;03 - 05 Jahre;männlich;261
20151;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;03 - 05 Jahre;weiblich;225
20151;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;06 - 09 Jahre;männlich;244
20151;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;06 - 09 Jahre;weiblich;223
20151;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;10 - 14 Jahre;männlich;208
20151;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;10 - 14 Jahre;weiblich;198
20151;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;15 - 17 Jahre;männlich;78
20151;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;15 - 17 Jahre;weiblich;70
20151;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;18 - 24 Jahre;männlich;733
20151;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;18 - 24 Jahre;weiblich;725
20151;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;25 - 29 Jahre;männlich;1162
20151;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;25 - 29 Jahre;weiblich;1020
20151;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;30 - 44 Jahre;männlich;2236
20151;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;30 - 44 Jahre;weiblich;1785
20151;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;45 - 59 Jahre;männlich;853
20151;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;45 - 59 Jahre;weiblich;638
20151;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;60 - 64 Jahre;männlich;158
20151;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;60 - 64 Jahre;weiblich;128
20151;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;65 - 74 Jahre;männlich;204
20151;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;65 - 74 Jahre;weiblich;252
20151;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;75 - 84 Jahre;männlich;125
20151;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;75 - 84 Jahre;weiblich;164
20151;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;85 Jahre u.älter;männlich;27
20151;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;85 Jahre u.älter;weiblich;80
20151;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;00 - 02 Jahre;männlich;585
20151;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;00 - 02 Jahre;weiblich;574
20151;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;03 - 05 Jahre;männlich;487
20151;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;03 - 05 Jahre;weiblich;413
20151;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;06 - 09 Jahre;männlich;486
20151;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;06 - 09 Jahre;weiblich;487
20151;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;10 - 14 Jahre;männlich;445
20151;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;10 - 14 Jahre;weiblich;458
20151;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;15 - 17 Jahre;männlich;230
20151;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;15 - 17 Jahre;weiblich;226
20151;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;18 - 24 Jahre;männlich;936
20151;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;18 - 24 Jahre;weiblich;1125
20151;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;25 - 29 Jahre;männlich;1699
20151;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;25 - 29 Jahre;weiblich;1642
20151;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;30 - 44 Jahre;männlich;3798
20151;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;30 - 44 Jahre;weiblich;3182
