Jahr;Stadtbezirk mit zugeordneten Ortschaften;Stadtraum;Kinderanzahl im Haushalt in Klassen (4);Anzahl Einwohner;Kinderanzahl im Haushalt (sum);Anzahl Haushalte
2013;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;3 u.m. Kinder;1266;798;245
2013;StB 6 Leuben;10 StB Leuben;0 Kinder;25549;0;16905
2013;StB 6 Leuben;10 StB Leuben;1 Kind;6170;2238;2238
2013;StB 6 Leuben;10 StB Leuben;2 Kinder;5079;2632;1316
2013;StB 6 Leuben;10 StB Leuben;3 u.m. Kinder;1576;996;305
2013;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);0 Kinder;16074;0;11347
2013;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);1 Kind;2889;1091;1091
2013;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);2 Kinder;2472;1318;659
2013;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);3 u.m. Kinder;1212;799;236
2013;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);0 Kinder;21072;0;13230
2013;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);1 Kind;5320;1833;1833
2013;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);2 Kinder;5022;2560;1280
2013;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);3 u.m. Kinder;1583;978;301
2013;StB 8 Plauen;13 Südvorstadt, Zschertnitz;0 Kinder;19511;0;13576
2013;StB 8 Plauen;13 Südvorstadt, Zschertnitz;1 Kind;3344;1177;1177
2013;StB 8 Plauen;13 Südvorstadt, Zschertnitz;2 Kinder;2712;1390;695
2013;StB 8 Plauen;13 Südvorstadt, Zschertnitz;3 u.m. Kinder;876;550;167
2013;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;0 Kinder;15852;0;10516
2013;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;1 Kind;3838;1323;1323
2013;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;2 Kinder;3744;1900;950
2013;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;3 u.m. Kinder;1209;740;231
2013;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;0 Kinder;26123;0;18817
2013;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;1 Kind;6591;2371;2371
2013;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;2 Kinder;5213;2666;1333
2013;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;3 u.m. Kinder;1432;889;282
2013;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;0 Kinder;14588;0;10605
2013;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;1 Kind;2633;1022;1022
2013;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;2 Kinder;2088;1140;570
2013;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;3 u.m. Kinder;1031;689;201
2013;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;0 Kinder;14127;0;8455
2013;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;1 Kind;3781;1294;1294
2013;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;2 Kinder;3715;1872;936
2013;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;3 u.m. Kinder;1030;630;197
